year,trans_type,ttwa_cd,theta
2021,Sale,S22000013,10.2
2021,Sale,S22000035,2.168
2021,Sale,S22000039,4.06
2021,Sale,S22000047,3.581
2021,Sale,S22000051,8.624
2021,Sale,S22000054,10.481
2021,Sale,S22000055,6.112
2021,Sale,S22000056,4.336
2021,Sale,S22000057,6.068
2021,Sale,S22000059,4.996
2021,Sale,S22000060,5.657
2021,Sale,S22000061,8.657
2021,Sale,S22000063,6.049
2021,Sale,S22000065,16.588
2021,Sale,S22000068,6.764
2021,Sale,S22000069,10.786
2021,Sale,S22000070,6.381
2021,Sale,S22000071,10.91
2021,Sale,S22000074,5.419
2021,Sale,S22000085,9.535
2021,Sale,W22000003,3.464
2021,Sale,W22000009,4.004
2021,Sale,W22000015,5.071
2021,Sale,W22000021,4.232
2021,Sale,W22000022,5.743
2021,Sale,W22000024,5.943
2021,Sale,W22000026,5.142
2021,Sale,W22000028,3.167
2021,Sale,W22000029,6.447
2021,Sale,W22000031,6.618
2021,Sale,W22000032,3.243
2021,Sale,W22000034,5.625
2022,Rent,E30000004,15.916
2022,Rent,E30000018,14.752
2022,Rent,E30000029,13.355
2022,Rent,E30000046,10.872
2022,Rent,E30000054,9.177
2022,Rent,E30000061,8.065
2022,Rent,E30000070,9.096
2022,Rent,E30000076,20.587
2022,Rent,E30000093,15.449
2022,Rent,E30000108,8.218
2022,Rent,E30000124,13.535
2022,Rent,E30000135,11.106
2022,Rent,E30000159,8.858
2022,Rent,E30000160,10.342
2022,Rent,E30000162,9.789
2022,Rent,E30000164,9.015
2022,Rent,E30000165,10.552
2022,Rent,E30000166,9.379
2022,Rent,E30000167,12.529
2022,Rent,E30000168,21.299
2022,Rent,E30000169,11.642
2022,Rent,E30000170,12.38
2022,Rent,E30000171,19.496
2022,Rent,E30000173,6.177
2022,Rent,E30000174,11.234
2022,Rent,E30000175,12.504
2022,Rent,E30000179,8.465
2022,Rent,E30000180,14.946
2022,Rent,E30000182,10.81
2022,Rent,E30000183,10.059
2022,Rent,E30000184,8.476
2022,Rent,E30000186,10.986
2022,Rent,E30000187,6.12
2022,Rent,E30000188,12.965
2022,Rent,E30000189,7.998
2022,Rent,E30000190,13.166
2022,Rent,E30000191,7.836
2022,Rent,E30000192,9.106
2022,Rent,E30000193,8.979
2022,Rent,E30000195,12.179
2022,Rent,E30000196,9.891
2022,Rent,E30000197,9.6
2022,Rent,E30000198,12.124
2022,Rent,E30000199,9.891
2022,Rent,E30000200,12.898
2022,Rent,E30000201,10.107
2022,Rent,E30000202,16.309
2022,Rent,E30000203,9.069
2022,Rent,E30000204,10.63
2022,Rent,E30000205,8.568
2022,Rent,E30000206,10.266
2022,Rent,E30000208,10.145
2022,Rent,E30000209,7.43
2022,Rent,E30000210,15.483
2022,Rent,E30000211,17.991
2022,Rent,E30000212,7.169
2022,Rent,E30000215,9.981
2022,Rent,E30000216,8.966
2022,Rent,E30000218,6.436
2022,Rent,E30000219,12.383
2022,Rent,E30000220,13.056
2022,Rent,E30000221,9.902
2022,Rent,E30000222,10.988
2022,Rent,E30000224,9.118
2022,Rent,E30000225,9.78
2022,Rent,E30000226,5.541
2022,Rent,E30000228,8.193
2022,Rent,E30000229,10.835
2022,Rent,E30000230,10.008
2022,Rent,E30000231,10.707
2022,Rent,E30000233,13.29
2022,Rent,E30000234,9.819
2022,Rent,E30000237,8.803
2022,Rent,E30000239,18.492
2022,Rent,E30000240,11.231
2022,Rent,E30000241,9.472
2022,Rent,E30000242,9.795
2022,Rent,E30000243,12.971
2022,Rent,E30000244,10.641
2022,Rent,E30000245,9.093
2022,Rent,E30000247,11.169
2022,Rent,E30000248,13.394
2022,Rent,E30000249,12.448
2022,Rent,E30000250,7.702
2022,Rent,E30000253,11.94
2022,Rent,E30000254,10.034
2022,Rent,E30000255,15.018
2022,Rent,E30000256,9.528
2022,Rent,E30000257,14.954
2022,Rent,E30000260,15.828
2022,Rent,E30000261,14.018
2022,Rent,E30000262,13.975
2022,Rent,E30000264,9.592
2022,Rent,E30000266,8.704
2022,Rent,E30000267,9.915
2022,Rent,E30000268,15.506
2022,Rent,E30000271,9.118
2022,Rent,E30000272,10.224
2022,Rent,E30000273,11.819
2022,Rent,E30000275,11.678
2022,Rent,E30000276,8.451
2022,Rent,E30000278,14.788
2022,Rent,E30000279,10.757
2022,Rent,E30000280,10.909
2022,Rent,E30000281,7.428
2022,Rent,E30000283,13.377
2022,Rent,E30000284,16.601
2022,Rent,E30000285,12.916
2022,Rent,E30000287,13.556
2022,Rent,E30000288,13.469
2022,Rent,E30000289,11.146
2022,Rent,E30000291,8.523
2022,Rent,E30000292,10.765
2022,Rent,E30000294,9.94
2022,Rent,K01000005,9.259
2022,Rent,K01000011,14.768
2022,Rent,K01000013,18.286
2022,Rent,S22000047,6.092
2022,Rent,S22000051,24.152
2022,Rent,S22000054,16.693
2022,Rent,S22000055,9.518
2022,Rent,S22000056,8.763
2022,Rent,S22000057,12.862
2022,Rent,S22000059,26.111
2022,Rent,S22000060,2.766
2022,Rent,S22000061,13.527
2022,Rent,S22000063,8.881
2022,Rent,S22000065,35.263
2022,Rent,S22000068,9.782
2022,Rent,S22000069,28.402
2022,Rent,S22000070,19.503
2022,Rent,S22000071,21.73
2022,Rent,S22000074,6.575
2022,Rent,S22000085,11.124
2022,Rent,W22000003,6.838
2022,Rent,W22000009,2.623
2022,Rent,W22000015,8.989
2022,Rent,W22000021,5.713
2022,Rent,W22000022,5.716
2022,Rent,W22000024,12.339
2022,Rent,W22000026,12.856
2022,Rent,W22000028,4.87
2022,Rent,W22000029,14.068
2022,Rent,W22000031,20.506
2022,Rent,W22000032,7.18
2022,Rent,W22000034,39.277
2022,Sale,E30000004,5.513
2022,Sale,E30000018,5.996
2022,Sale,E30000029,5.41
2022,Sale,E30000046,3.133
2022,Sale,E30000054,3.029
2022,Sale,E30000061,2.711
2022,Sale,E30000070,2.968
2022,Sale,E30000076,4.552
2022,Sale,E30000093,4.459
2022,Sale,E30000108,4.207
2022,Sale,E30000124,3.101
2022,Sale,E30000135,3.571
2022,Sale,E30000159,3.665
2022,Sale,E30000160,4.021
2022,Sale,E30000162,3.281
2022,Sale,E30000164,5.814
2022,Sale,E30000165,4.822
2022,Sale,E30000166,4.781
2022,Sale,E30000167,3.355
2022,Sale,E30000168,5.146
2022,Sale,E30000169,7.688
2022,Sale,E30000170,4.088
2022,Sale,E30000171,5.019
2022,Sale,E30000173,2.872
2022,Sale,E30000174,2.603
2022,Sale,E30000175,5.061
2022,Sale,E30000179,5.754
2022,Sale,E30000180,6.906
2022,Sale,E30000182,4.469
2022,Sale,E30000183,3.971
2022,Sale,E30000184,4.124
2022,Sale,E30000186,5.391
2022,Sale,E30000187,2.607
2022,Sale,E30000188,4.64
2022,Sale,E30000189,5.715
2022,Sale,E30000190,4.511
2022,Sale,E30000191,2.727
2022,Sale,E30000192,2.847
2022,Sale,E30000193,4.565
2022,Sale,E30000195,6.486
2022,Sale,E30000196,4.454
2022,Sale,E30000197,5.038
2022,Sale,E30000198,3.634
2022,Sale,E30000199,3.553
2022,Sale,E30000200,6.042
2022,Sale,E30000201,4.351
2022,Sale,E30000202,8.298
2022,Sale,E30000203,3.357
2022,Sale,E30000204,3.058
2022,Sale,E30000205,3.773
2022,Sale,E30000206,3.638
2022,Sale,E30000208,2.744
2022,Sale,E30000209,3.666
2022,Sale,E30000210,3.761
2022,Sale,E30000211,4.612
2022,Sale,E30000212,4.794
2022,Sale,E30000215,2.701
2022,Sale,E30000216,3.528
2022,Sale,E30000218,4.375
2022,Sale,E30000219,5.472
2022,Sale,E30000220,3.366
2022,Sale,E30000221,3.444
2022,Sale,E30000222,3.362
2022,Sale,E30000224,3.171
2022,Sale,E30000225,4.306
2022,Sale,E30000226,3.305
2022,Sale,E30000228,5.128
2022,Sale,E30000229,6.08
2022,Sale,E30000230,5.38
2022,Sale,E30000231,3.624
2022,Sale,E30000233,6.662
2022,Sale,E30000234,6.218
2022,Sale,E30000237,4.261
2022,Sale,E30000239,8.399
2022,Sale,E30000240,4.564
2022,Sale,E30000241,2.697
2022,Sale,E30000242,4.658
2022,Sale,E30000243,6.522
2022,Sale,E30000244,7.08
2022,Sale,E30000245,4.73
2022,Sale,E30000247,4.648
2022,Sale,E30000248,4.471
2022,Sale,E30000249,7.315
2022,Sale,E30000250,4.634
2022,Sale,E30000253,4.846
2022,Sale,E30000254,4.04
2022,Sale,E30000255,4.472
2022,Sale,E30000256,7.09
2022,Sale,E30000257,4.541
2022,Sale,E30000260,2.995
2022,Sale,E30000261,7.36
2022,Sale,E30000262,3.354
2022,Sale,E30000264,2.93
2022,Sale,E30000266,5.95
2022,Sale,E30000267,4.411
2022,Sale,E30000268,4.708
2022,Sale,E30000271,3.566
2022,Sale,E30000272,5.059
2022,Sale,E30000273,5.707
2022,Sale,E30000275,3.903
2022,Sale,E30000276,5.623
2022,Sale,E30000278,3.964
2022,Sale,E30000279,3.323
2022,Sale,E30000280,3.635
2022,Sale,E30000281,4.603
2022,Sale,E30000283,5.088
2022,Sale,E30000284,5.865
2022,Sale,E30000285,3.36
2022,Sale,E30000287,5.384
2022,Sale,E30000288,5.751
2022,Sale,E30000289,5.602
2022,Sale,E30000291,3.189
2022,Sale,E30000292,4.158
2022,Sale,E30000294,5.153
2022,Sale,K01000005,2.989
2022,Sale,K01000011,6.029
2022,Sale,K01000013,6.206
2022,Sale,S22000035,2.149
2022,Sale,S22000039,2.5
2022,Sale,S22000047,3.897
2022,Sale,S22000051,8.03
2022,Sale,S22000054,8.565
2022,Sale,S22000055,5.17
2022,Sale,S22000056,4.577
2022,Sale,S22000057,5.308
2022,Sale,S22000059,4.909
2022,Sale,S22000060,4.7
2022,Sale,S22000061,7.359
2022,Sale,S22000063,5.378
2022,Sale,S22000065,17.233
2022,Sale,S22000068,5.528
2022,Sale,S22000069,9.532
2022,Sale,S22000070,6.058
2022,Sale,S22000071,9.581
2022,Sale,S22000074,5.035
2022,Sale,S22000085,8.136
2022,Sale,W22000003,3.228
2022,Sale,W22000009,2.585
2022,Sale,W22000015,3.958
2022,Sale,W22000021,2.675
2022,Sale,W22000022,4.197
2022,Sale,W22000024,5.424
2022,Sale,W22000026,3.572
2022,Sale,W22000028,2.2
2022,Sale,W22000029,4.921
2022,Sale,W22000031,4.705
2022,Sale,W22000032,2.945
2022,Sale,W22000034,5.68
2023,Rent,E30000004,13.934
2023,Rent,E30000018,15.291
2023,Rent,E30000029,13.933
2023,Rent,E30000046,10.84
2023,Rent,E30000054,9.079
2023,Rent,E30000061,7.41
2023,Rent,E30000070,8.215
2023,Rent,E30000076,26.416
2023,Rent,E30000093,15.936
2023,Rent,E30000108,8.333
2023,Rent,E30000124,10.784
2023,Rent,E30000135,10.689
2023,Rent,E30000159,10.265
2023,Rent,E30000160,11.411
2023,Rent,E30000162,10.722
2023,Rent,E30000164,10.266
2023,Rent,E30000165,11.207
2023,Rent,E30000166,12.462
2023,Rent,E30000167,11.203
2023,Rent,E30000168,20.679
2023,Rent,E30000169,12.39
2023,Rent,E30000170,12.651
2023,Rent,E30000171,20.415
2023,Rent,E30000173,6.682
2023,Rent,E30000174,8.594
2023,Rent,E30000175,12.605
2023,Rent,E30000179,7.91
2023,Rent,E30000180,15.866
2023,Rent,E30000182,11.656
2023,Rent,E30000183,10.733
2023,Rent,E30000184,9.49
2023,Rent,E30000186,12.034
2023,Rent,E30000187,7.088
2023,Rent,E30000188,15.237
2023,Rent,E30000189,9.449
2023,Rent,E30000190,12.682
2023,Rent,E30000191,7.414
2023,Rent,E30000192,9.82
2023,Rent,E30000193,9.861
2023,Rent,E30000195,13.666
2023,Rent,E30000196,10.445
2023,Rent,E30000197,10.36
2023,Rent,E30000198,11.554
2023,Rent,E30000199,10.667
2023,Rent,E30000200,13.35
2023,Rent,E30000201,12.399
2023,Rent,E30000202,18.813
2023,Rent,E30000203,10.065
2023,Rent,E30000204,9.808
2023,Rent,E30000205,9.361
2023,Rent,E30000206,10.203
2023,Rent,E30000208,8.948
2023,Rent,E30000209,8.807
2023,Rent,E30000210,13.923
2023,Rent,E30000211,18.544
2023,Rent,E30000212,8.221
2023,Rent,E30000215,12.072
2023,Rent,E30000216,8.615
2023,Rent,E30000218,7.681
2023,Rent,E30000219,12.645
2023,Rent,E30000220,14.317
2023,Rent,E30000221,11.053
2023,Rent,E30000222,12.062
2023,Rent,E30000224,10.223
2023,Rent,E30000225,9.651
2023,Rent,E30000226,5.8
2023,Rent,E30000228,9.371
2023,Rent,E30000229,9.997
2023,Rent,E30000230,11.601
2023,Rent,E30000231,11.571
2023,Rent,E30000233,14.526
2023,Rent,E30000234,8.856
2023,Rent,E30000237,10.141
2023,Rent,E30000239,20.737
2023,Rent,E30000240,11.787
2023,Rent,E30000241,9.664
2023,Rent,E30000242,11.32
2023,Rent,E30000243,14.668
2023,Rent,E30000244,13.983
2023,Rent,E30000245,10.553
2023,Rent,E30000247,12.027
2023,Rent,E30000248,13.138
2023,Rent,E30000249,11.756
2023,Rent,E30000250,8.115
2023,Rent,E30000253,14.051
2023,Rent,E30000254,11.087
2023,Rent,E30000255,15.775
2023,Rent,E30000256,10.38
2023,Rent,E30000257,14.788
2023,Rent,E30000260,16.482
2023,Rent,E30000261,12.849
2023,Rent,E30000262,19.542
2023,Rent,E30000264,8.274
2023,Rent,E30000266,8.737
2023,Rent,E30000267,10.215
2023,Rent,E30000268,20.078
2023,Rent,E30000271,11.445
2023,Rent,E30000272,12.208
2023,Rent,E30000273,15.033
2023,Rent,E30000275,14.802
2023,Rent,E30000276,9.112
2023,Rent,E30000278,20.344
2023,Rent,E30000279,10.419
2023,Rent,E30000280,13.959
2023,Rent,E30000281,8.402
2023,Rent,E30000283,14.316
2023,Rent,E30000284,18.885
2023,Rent,E30000285,13.368
2023,Rent,E30000287,13.306
2023,Rent,E30000288,15.783
2023,Rent,E30000289,12.346
2023,Rent,E30000291,8.865
2023,Rent,E30000292,9.286
2023,Rent,E30000294,10.707
2023,Rent,K01000005,9.54
2023,Rent,K01000011,16.12
2023,Rent,K01000013,18.321
2023,Rent,S22000047,6.65
2023,Rent,S22000051,27.08
2023,Rent,S22000054,18.231
2023,Rent,S22000055,10.582
2023,Rent,S22000056,8.211
2023,Rent,S22000057,15.371
2023,Rent,S22000059,24.074
2023,Rent,S22000060,3.448
2023,Rent,S22000061,15.608
2023,Rent,S22000063,13.288
2023,Rent,S22000065,30.832
2023,Rent,S22000068,12.459
2023,Rent,S22000069,28.931
2023,Rent,S22000070,30.137
2023,Rent,S22000071,26.468
2023,Rent,S22000074,8.475
2023,Rent,S22000085,13.171
2023,Rent,W22000003,7.183
2023,Rent,W22000009,2.337
2023,Rent,W22000015,10.065
2023,Rent,W22000021,3.341
2023,Rent,W22000022,6.167
2023,Rent,W22000024,11.695
2023,Rent,W22000026,15.117
2023,Rent,W22000028,3.71
2023,Rent,W22000029,14.223
2023,Rent,W22000031,18.049
2023,Rent,W22000032,6.461
2023,Rent,W22000034,43.366
2023,Sale,E30000004,4.328
2023,Sale,E30000018,4.453
2023,Sale,E30000029,4.765
2023,Sale,E30000046,2.215
2023,Sale,E30000054,2.547
2023,Sale,E30000061,2.073
2023,Sale,E30000070,2.204
2023,Sale,E30000076,3.322
2023,Sale,E30000093,3.448
2023,Sale,E30000108,2.63
2023,Sale,E30000124,2.323
2023,Sale,E30000135,2.195
2023,Sale,E30000159,2.542
2023,Sale,E30000160,2.825
2023,Sale,E30000162,2.08
2023,Sale,E30000164,3.63
2023,Sale,E30000165,4.05
2023,Sale,E30000166,3.515
2023,Sale,E30000167,2.17
2023,Sale,E30000168,3.779
2023,Sale,E30000169,4.924
2023,Sale,E30000170,3.225
2023,Sale,E30000171,3.763
2023,Sale,E30000173,2.242
2023,Sale,E30000174,2.051
2023,Sale,E30000175,3.573
2023,Sale,E30000179,4.156
2023,Sale,E30000180,5.048
2023,Sale,E30000182,3.364
2023,Sale,E30000183,2.74
2023,Sale,E30000184,3.224
2023,Sale,E30000186,4.073
2023,Sale,E30000187,2.086
2023,Sale,E30000188,3.362
2023,Sale,E30000189,4.255
2023,Sale,E30000190,3.595
2023,Sale,E30000191,2.025
2023,Sale,E30000192,1.918
2023,Sale,E30000193,2.907
2023,Sale,E30000195,4.4
2023,Sale,E30000196,3.131
2023,Sale,E30000197,3.454
2023,Sale,E30000198,2.637
2023,Sale,E30000199,3.082
2023,Sale,E30000200,4.004
2023,Sale,E30000201,3.453
2023,Sale,E30000202,4.989
2023,Sale,E30000203,2.84
2023,Sale,E30000204,2.244
2023,Sale,E30000205,2.991
2023,Sale,E30000206,2.62
2023,Sale,E30000208,2.075
2023,Sale,E30000209,2.796
2023,Sale,E30000210,2.511
2023,Sale,E30000211,3.219
2023,Sale,E30000212,3.597
2023,Sale,E30000215,2.201
2023,Sale,E30000216,2.694
2023,Sale,E30000218,3.075
2023,Sale,E30000219,4.128
2023,Sale,E30000220,2.609
2023,Sale,E30000221,2.798
2023,Sale,E30000222,2.512
2023,Sale,E30000224,2.351
2023,Sale,E30000225,2.919
2023,Sale,E30000226,2.24
2023,Sale,E30000228,4.339
2023,Sale,E30000229,4.562
2023,Sale,E30000230,3.633
2023,Sale,E30000231,2.971
2023,Sale,E30000233,5.24
2023,Sale,E30000234,5.214
2023,Sale,E30000237,3.341
2023,Sale,E30000239,6.163
2023,Sale,E30000240,3.118
2023,Sale,E30000241,1.944
2023,Sale,E30000242,3.1
2023,Sale,E30000243,4.628
2023,Sale,E30000244,4.969
2023,Sale,E30000245,3.761
2023,Sale,E30000247,3.244
2023,Sale,E30000248,3.184
2023,Sale,E30000249,5.34
2023,Sale,E30000250,3.787
2023,Sale,E30000253,3.617
2023,Sale,E30000254,2.922
2023,Sale,E30000255,3.479
2023,Sale,E30000256,5.334
2023,Sale,E30000257,3.242
2023,Sale,E30000260,2.537
2023,Sale,E30000261,5.272
2023,Sale,E30000262,2.7
2023,Sale,E30000264,2.035
2023,Sale,E30000266,4.69
2023,Sale,E30000267,3.211
2023,Sale,E30000268,3.177
2023,Sale,E30000271,2.625
2023,Sale,E30000272,3.793
2023,Sale,E30000273,3.855
2023,Sale,E30000275,3.216
2023,Sale,E30000276,3.641
2023,Sale,E30000278,3.228
2023,Sale,E30000279,1.898
2023,Sale,E30000280,2.895
2023,Sale,E30000281,3.434
2023,Sale,E30000283,3.676
2023,Sale,E30000284,4.545
2023,Sale,E30000285,2.937
2023,Sale,E30000287,3.037
2023,Sale,E30000288,3.697
2023,Sale,E30000289,4.257
2023,Sale,E30000291,2.595
2023,Sale,E30000292,2.89
2023,Sale,E30000294,4.237
2023,Sale,K01000005,2.59
2023,Sale,K01000011,4.527
2023,Sale,K01000013,4.134
2023,Sale,S22000035,2.039
2023,Sale,S22000039,1.677
2023,Sale,S22000047,3.554
2023,Sale,S22000051,7.856
2023,Sale,S22000054,7.948
2023,Sale,S22000055,4.052
2023,Sale,S22000056,3.919
2023,Sale,S22000057,5.035
2023,Sale,S22000059,4.564
2023,Sale,S22000060,4.137
2023,Sale,S22000061,6.716
2023,Sale,S22000063,5.029
2023,Sale,S22000065,16.259
2023,Sale,S22000068,4.861
2023,Sale,S22000069,9.261
2023,Sale,S22000070,5.46
2023,Sale,S22000071,8.661
2023,Sale,S22000074,5.073
2023,Sale,S22000085,8.212
2023,Sale,W22000003,2.722
2023,Sale,W22000009,2.19
2023,Sale,W22000015,2.875
2023,Sale,W22000021,2.234
2023,Sale,W22000022,3.619
2023,Sale,W22000024,4.002
2023,Sale,W22000026,2.847
2023,Sale,W22000028,1.99
2023,Sale,W22000029,3.979
2023,Sale,W22000031,3.831
2023,Sale,W22000032,2.195
2023,Sale,W22000034,5.419
2024,Rent,E30000004,12.669
2024,Rent,E30000018,14.242
2024,Rent,E30000029,13.552
2024,Rent,E30000046,9.547
2024,Rent,E30000054,7.796
2024,Rent,E30000061,5.723
2024,Rent,E30000070,5.499
2024,Rent,E30000076,20.012
2024,Rent,E30000093,13.822
2024,Rent,E30000108,7.22
2024,Rent,E30000124,9.694
2024,Rent,E30000135,8.619
2024,Rent,E30000159,8.717
2024,Rent,E30000160,8.823
2024,Rent,E30000162,8.709
2024,Rent,E30000163,23.537
2024,Rent,E30000164,8.668
2024,Rent,E30000165,10.602
2024,Rent,E30000166,10.623
2024,Rent,E30000167,9.57
2024,Rent,E30000168,23.468
2024,Rent,E30000169,9.033
2024,Rent,E30000170,12.306
2024,Rent,E30000171,18.349
2024,Rent,E30000173,6.767
2024,Rent,E30000174,8.215
2024,Rent,E30000175,9.867
2024,Rent,E30000179,5.861
2024,Rent,E30000180,11.843
2024,Rent,E30000182,11.281
2024,Rent,E30000183,8.546
2024,Rent,E30000184,8.87
2024,Rent,E30000186,10.65
2024,Rent,E30000187,5.859
2024,Rent,E30000188,12.887
2024,Rent,E30000189,7.571
2024,Rent,E30000190,12.258
2024,Rent,E30000191,6.23
2024,Rent,E30000192,8.847
2024,Rent,E30000193,7.205
2024,Rent,E30000195,11.11
2024,Rent,E30000196,9.8
2024,Rent,E30000197,10.269
2024,Rent,E30000198,9.22
2024,Rent,E30000199,8.956
2024,Rent,E30000200,9.666
2024,Rent,E30000201,9.689
2024,Rent,E30000202,14.866
2024,Rent,E30000203,8.145
2024,Rent,E30000204,8.581
2024,Rent,E30000205,9.111
2024,Rent,E30000206,8.549
2024,Rent,E30000208,7.371
2024,Rent,E30000209,7.807
2024,Rent,E30000210,14.119
2024,Rent,E30000211,18.139
2024,Rent,E30000212,7.132
2024,Rent,E30000214,15.959
2024,Rent,E30000215,9.782
2024,Rent,E30000216,8.296
2024,Rent,E30000218,6.366
2024,Rent,E30000219,10.29
2024,Rent,E30000220,12.453
2024,Rent,E30000221,10.911
2024,Rent,E30000222,10.451
2024,Rent,E30000224,8.555
2024,Rent,E30000225,9.061
2024,Rent,E30000226,5.657
2024,Rent,E30000228,8.149
2024,Rent,E30000229,6.554
2024,Rent,E30000230,10.574
2024,Rent,E30000231,11.717
2024,Rent,E30000233,12.439
2024,Rent,E30000234,6.9
2024,Rent,E30000237,7.714
2024,Rent,E30000239,13.786
2024,Rent,E30000240,10.025
2024,Rent,E30000241,7.714
2024,Rent,E30000242,9.251
2024,Rent,E30000243,9.755
2024,Rent,E30000244,11.593
2024,Rent,E30000245,8.989
2024,Rent,E30000247,10.386
2024,Rent,E30000248,10.553
2024,Rent,E30000249,9.231
2024,Rent,E30000250,7.38
2024,Rent,E30000253,12.561
2024,Rent,E30000254,9.007
2024,Rent,E30000255,12.979
2024,Rent,E30000256,7.276
2024,Rent,E30000257,13.2
2024,Rent,E30000260,15.182
2024,Rent,E30000261,8.331
2024,Rent,E30000262,17.797
2024,Rent,E30000264,8.865
2024,Rent,E30000266,6.363
2024,Rent,E30000267,7.906
2024,Rent,E30000268,16.64
2024,Rent,E30000271,10.484
2024,Rent,E30000272,10.594
2024,Rent,E30000273,12.245
2024,Rent,E30000275,11.577
2024,Rent,E30000276,8.114
2024,Rent,E30000278,19.154
2024,Rent,E30000279,7.825
2024,Rent,E30000280,13.482
2024,Rent,E30000281,7.775
2024,Rent,E30000283,13.449
2024,Rent,E30000284,17.341
2024,Rent,E30000285,10.933
2024,Rent,E30000287,10.66
2024,Rent,E30000288,13.016
2024,Rent,E30000289,10.535
2024,Rent,E30000291,9.454
2024,Rent,E30000292,8.713
2024,Rent,E30000293,24.754
2024,Rent,E30000294,8.946
2024,Rent,K01000005,8.089
2024,Rent,K01000010,24.313
2024,Rent,K01000011,17.622
2024,Rent,K01000013,14.008
2024,Rent,S22000047,5.095
2024,Rent,S22000051,27.481
2024,Rent,S22000054,15.989
2024,Rent,S22000055,9.826
2024,Rent,S22000056,5.651
2024,Rent,S22000057,11.265
2024,Rent,S22000059,16.919
2024,Rent,S22000060,5.082
2024,Rent,S22000061,15.141
2024,Rent,S22000063,10.324
2024,Rent,S22000065,18.354
2024,Rent,S22000068,16.048
2024,Rent,S22000069,27.921
2024,Rent,S22000070,20.889
2024,Rent,S22000071,20.769
2024,Rent,S22000074,7.981
2024,Rent,S22000085,12.128
2024,Rent,W22000003,6.489
2024,Rent,W22000009,3.528
2024,Rent,W22000015,9.572
2024,Rent,W22000021,3.206
2024,Rent,W22000022,6.463
2024,Rent,W22000024,8.472
2024,Rent,W22000026,14.708
2024,Rent,W22000028,3.175
2024,Rent,W22000029,10.93
2024,Rent,W22000031,17.471
2024,Rent,W22000032,4.04
2024,Rent,W22000034,36.781
2024,Sale,E30000004,4.067
2024,Sale,E30000018,4.387
2024,Sale,E30000029,4.651
2024,Sale,E30000046,2.18
2024,Sale,E30000054,2.506
2024,Sale,E30000061,1.912
2024,Sale,E30000070,2.117
2024,Sale,E30000076,2.996
2024,Sale,E30000093,3.417
2024,Sale,E30000108,2.684
2024,Sale,E30000124,2.341
2024,Sale,E30000135,2.268
2024,Sale,E30000159,2.696
2024,Sale,E30000160,2.587
2024,Sale,E30000162,1.756
2024,Sale,E30000163,6.78
2024,Sale,E30000164,4.118
2024,Sale,E30000165,4.15
2024,Sale,E30000166,3.699
2024,Sale,E30000167,1.852
2024,Sale,E30000168,4.205
2024,Sale,E30000169,4.688
2024,Sale,E30000170,3.059
2024,Sale,E30000171,3.416
2024,Sale,E30000173,2.142
2024,Sale,E30000174,1.903
2024,Sale,E30000175,3.318
2024,Sale,E30000179,4.017
2024,Sale,E30000180,5.118
2024,Sale,E30000182,3.715
2024,Sale,E30000183,2.835
2024,Sale,E30000184,3.307
2024,Sale,E30000186,4.094
2024,Sale,E30000187,2.064
2024,Sale,E30000188,3.706
2024,Sale,E30000189,4.686
2024,Sale,E30000190,3.589
2024,Sale,E30000191,1.925
2024,Sale,E30000192,1.982
2024,Sale,E30000193,3.393
2024,Sale,E30000195,4.586
2024,Sale,E30000196,3.378
2024,Sale,E30000197,3.618
2024,Sale,E30000198,2.253
2024,Sale,E30000199,2.539
2024,Sale,E30000200,4.054
2024,Sale,E30000201,3.434
2024,Sale,E30000202,4.24
2024,Sale,E30000203,2.695
2024,Sale,E30000204,2.25
2024,Sale,E30000205,2.99
2024,Sale,E30000206,2.392
2024,Sale,E30000208,2.068
2024,Sale,E30000209,2.921
2024,Sale,E30000210,2.531
2024,Sale,E30000211,3.138
2024,Sale,E30000212,3.856
2024,Sale,E30000214,5.458
2024,Sale,E30000215,1.937
2024,Sale,E30000216,2.52
2024,Sale,E30000218,3.295
2024,Sale,E30000219,3.905
2024,Sale,E30000220,2.356
2024,Sale,E30000221,3.219
2024,Sale,E30000222,2.364
2024,Sale,E30000224,2.525
2024,Sale,E30000225,2.645
2024,Sale,E30000226,2.062
2024,Sale,E30000228,4.365
2024,Sale,E30000229,4.682
2024,Sale,E30000230,3.684
2024,Sale,E30000231,2.921
2024,Sale,E30000233,5.543
2024,Sale,E30000234,5.428
2024,Sale,E30000237,3.618
2024,Sale,E30000239,6.379
2024,Sale,E30000240,2.951
2024,Sale,E30000241,1.972
2024,Sale,E30000242,3.304
2024,Sale,E30000243,5.518
2024,Sale,E30000244,5.314
2024,Sale,E30000245,3.915
2024,Sale,E30000247,3.323
2024,Sale,E30000248,3.319
2024,Sale,E30000249,4.72
2024,Sale,E30000250,3.948
2024,Sale,E30000253,3.355
2024,Sale,E30000254,2.998
2024,Sale,E30000255,3.437
2024,Sale,E30000256,5.38
2024,Sale,E30000257,2.873
2024,Sale,E30000260,2.344
2024,Sale,E30000261,5.084
2024,Sale,E30000262,2.482
2024,Sale,E30000264,1.83
2024,Sale,E30000266,4.902
2024,Sale,E30000267,3.184
2024,Sale,E30000268,3.52
2024,Sale,E30000271,2.498
2024,Sale,E30000272,4.283
2024,Sale,E30000273,3.914
2024,Sale,E30000275,3.28
2024,Sale,E30000276,3.683
