unit_cd,unit_nm,year,tenure,leaving_pct,mean_km,enq
W22000022,Bangor and Holyhead,2018,Rent,58.88,157.7,7986
W22000022,Bangor and Holyhead,2019,Rent,60.64,160.9,8174
W22000022,Bangor and Holyhead,2020,Rent,63.48,159.1,10720
W22000022,Bangor and Holyhead,2021,Rent,70.58,168.4,13961
W22000022,Bangor and Holyhead,2022,Rent,67.83,165.8,19361
W22000022,Bangor and Holyhead,2023,Rent,69.74,163.2,24954
W22000022,Bangor and Holyhead,2024,Rent,67.34,154.3,17649
W22000022,Bangor and Holyhead,2025,Rent,65.68,140.5,12812
W22000022,Bangor and Holyhead,2016,Sale,38.38,154.5,8236
W22000022,Bangor and Holyhead,2017,Sale,37.08,160.0,8389
W22000022,Bangor and Holyhead,2018,Sale,32.72,153.8,8961
W22000022,Bangor and Holyhead,2019,Sale,32.78,137.9,9458
W22000022,Bangor and Holyhead,2020,Sale,31.5,141.4,12723
W22000022,Bangor and Holyhead,2021,Sale,35.06,144.5,16828
W22000022,Bangor and Holyhead,2022,Sale,37.3,149.2,14846
W22000022,Bangor and Holyhead,2023,Sale,36.5,158.9,10589
W22000022,Bangor and Holyhead,2024,Sale,36.39,145.7,10417
W22000022,Bangor and Holyhead,2025,Sale,34.31,138.9,10228
W22000024,Cardiff,2016,Rent,23.99,122.3,28904
W22000024,Cardiff,2017,Rent,24.17,136.4,37967
W22000024,Cardiff,2018,Rent,22.53,129.2,87244
W22000024,Cardiff,2019,Rent,21.93,124.4,94384
W22000024,Cardiff,2020,Rent,20.93,118.7,144161
W22000024,Cardiff,2021,Rent,22.28,128.8,204799
W22000024,Cardiff,2022,Rent,22.76,139.1,291090
W22000024,Cardiff,2023,Rent,22.95,138.4,277214
W22000024,Cardiff,2024,Rent,22.79,136.5,207416
W22000024,Cardiff,2025,Rent,24.29,149.1,156401
W22000024,Cardiff,2016,Sale,20.01,99.7,58450
W22000024,Cardiff,2017,Sale,18.91,97.4,65595
W22000024,Cardiff,2018,Sale,18.95,98.8,69710
W22000024,Cardiff,2019,Sale,18.15,88.1,67799
W22000024,Cardiff,2020,Sale,20.04,90.0,107244
W22000024,Cardiff,2021,Sale,20.9,79.6,145689
W22000024,Cardiff,2022,Sale,21.07,87.4,130894
W22000024,Cardiff,2023,Sale,20.23,90.6,88450
W22000024,Cardiff,2024,Sale,20.37,93.8,89770
W22000024,Cardiff,2025,Sale,19.28,85.1,89212
W22000026,Colwyn Bay,2016,Rent,35.04,102.4,3916
W22000026,Colwyn Bay,2017,Rent,42.6,104.1,5211
W22000026,Colwyn Bay,2018,Rent,29.46,97.4,14089
W22000026,Colwyn Bay,2019,Rent,33.41,97.0,13758
W22000026,Colwyn Bay,2020,Rent,42.9,104.4,15374
W22000026,Colwyn Bay,2021,Rent,53.31,115.1,15529
W22000026,Colwyn Bay,2022,Rent,59.73,109.7,16820
W22000026,Colwyn Bay,2023,Rent,54.39,104.1,18321
W22000026,Colwyn Bay,2024,Rent,53.63,93.0,17518
W22000026,Colwyn Bay,2025,Rent,48.38,109.4,14284
W22000026,Colwyn Bay,2016,Sale,39.7,105.1,6764
W22000026,Colwyn Bay,2017,Sale,38.0,94.2,7171
W22000026,Colwyn Bay,2018,Sale,37.11,87.1,7314
W22000026,Colwyn Bay,2019,Sale,36.09,91.1,7439
W22000026,Colwyn Bay,2020,Sale,39.73,99.2,11148
W22000026,Colwyn Bay,2021,Sale,39.14,96.9,14925
W22000026,Colwyn Bay,2022,Sale,39.5,85.9,11407
W22000026,Colwyn Bay,2023,Sale,39.16,83.3,8926
W22000026,Colwyn Bay,2024,Sale,32.98,90.4,9659
W22000026,Colwyn Bay,2025,Sale,31.12,86.2,9037
W22000028,Llanelli,2016,Rent,91.93,199.2,1537
W22000028,Llanelli,2017,Rent,89.41,153.6,1435
W22000028,Llanelli,2018,Rent,95.38,149.4,2444
W22000028,Llanelli,2019,Rent,93.28,157.1,2725
W22000028,Llanelli,2020,Rent,93.1,147.9,4200
W22000028,Llanelli,2021,Rent,91.87,142.9,5865
W22000028,Llanelli,2022,Rent,87.51,150.3,7112
W22000028,Llanelli,2023,Rent,86.34,161.9,7461
W22000028,Llanelli,2024,Rent,84.53,169.5,5236
W22000028,Llanelli,2025,Rent,85.17,173.5,4234
W22000028,Llanelli,2016,Sale,68.56,149.7,3200
W22000028,Llanelli,2017,Sale,71.51,160.6,3328
W22000028,Llanelli,2018,Sale,68.12,134.0,2883
W22000028,Llanelli,2019,Sale,67.03,135.6,2845
W22000028,Llanelli,2020,Sale,62.97,135.2,4089
W22000028,Llanelli,2021,Sale,65.76,133.9,5651
W22000028,Llanelli,2022,Sale,70.0,136.3,5233
W22000028,Llanelli,2023,Sale,66.83,122.8,3962
W22000028,Llanelli,2024,Sale,69.57,164.7,4048
W22000028,Llanelli,2025,Sale,62.16,152.8,3763
W22000029,Merthyr Tydfil,2016,Rent,42.71,62.1,2037
W22000029,Merthyr Tydfil,2017,Rent,55.81,70.7,2589
W22000029,Merthyr Tydfil,2018,Rent,40.52,56.4,6937
W22000029,Merthyr Tydfil,2019,Rent,41.7,64.5,7038
W22000029,Merthyr Tydfil,2020,Rent,45.93,62.5,12206
W22000029,Merthyr Tydfil,2021,Rent,48.81,61.0,14398
W22000029,Merthyr Tydfil,2022,Rent,52.08,69.9,15366
W22000029,Merthyr Tydfil,2023,Rent,54.01,72.3,14150
W22000029,Merthyr Tydfil,2024,Rent,44.92,65.2,10637
W22000029,Merthyr Tydfil,2025,Rent,53.16,88.6,8793
W22000029,Merthyr Tydfil,2016,Sale,37.69,60.5,4797
W22000029,Merthyr Tydfil,2017,Sale,39.84,64.1,5781
W22000029,Merthyr Tydfil,2018,Sale,43.07,59.9,6041
W22000029,Merthyr Tydfil,2019,Sale,40.13,47.3,6532
W22000029,Merthyr Tydfil,2020,Sale,40.28,54.1,10384
W22000029,Merthyr Tydfil,2021,Sale,38.8,47.6,14526
W22000029,Merthyr Tydfil,2022,Sale,44.57,47.2,12239
W22000029,Merthyr Tydfil,2023,Sale,38.51,57.7,7948
W22000029,Merthyr Tydfil,2024,Sale,42.65,53.5,8219
W22000029,Merthyr Tydfil,2025,Sale,40.59,64.2,7726
W22000031,Rhyl,2016,Rent,62.33,120.2,3855
W22000031,Rhyl,2017,Rent,55.64,93.4,3778
W22000031,Rhyl,2018,Rent,54.2,70.1,10168
W22000031,Rhyl,2019,Rent,50.89,79.2,10522
W22000031,Rhyl,2020,Rent,60.38,79.3,14849
W22000031,Rhyl,2021,Rent,62.54,80.1,18689
W22000031,Rhyl,2022,Rent,65.09,84.7,21177
W22000031,Rhyl,2023,Rent,63.83,88.4,20346
W22000031,Rhyl,2024,Rent,55.56,79.8,16308
W22000031,Rhyl,2025,Rent,58.64,82.4,15042
W22000031,Rhyl,2016,Sale,55.12,78.8,5820
W22000031,Rhyl,2017,Sale,50.09,70.3,6019
W22000031,Rhyl,2018,Sale,50.87,68.0,5897
W22000031,Rhyl,2019,Sale,49.18,74.3,6487
W22000031,Rhyl,2020,Sale,46.83,76.1,10427
W22000031,Rhyl,2021,Sale,49.49,81.4,13713
W22000031,Rhyl,2022,Sale,48.48,65.3,11257
W22000031,Rhyl,2023,Sale,49.62,76.4,7994
W22000031,Rhyl,2024,Sale,46.34,77.5,7827
W22000031,Rhyl,2025,Sale,42.92,63.6,8613
W22000032,Swansea,2016,Rent,44.97,153.1,4434
W22000032,Swansea,2017,Rent,40.35,160.6,7051
W22000032,Swansea,2018,Rent,34.97,155.5,16480
W22000032,Swansea,2019,Rent,35.26,158.7,16895
W22000032,Swansea,2020,Rent,42.36,146.3,22703
W22000032,Swansea,2021,Rent,49.18,149.0,26783
W22000032,Swansea,2022,Rent,56.79,152.4,35513
W22000032,Swansea,2023,Rent,59.38,156.8,34151
W22000032,Swansea,2024,Rent,65.11,157.0,22491
W22000032,Swansea,2025,Rent,68.59,157.7,15249
W22000032,Swansea,2016,Sale,35.74,106.7,6556
W22000032,Swansea,2017,Sale,34.97,102.9,6874
W22000032,Swansea,2018,Sale,39.61,114.9,7120
W22000032,Swansea,2019,Sale,42.3,104.2,7336
W22000032,Swansea,2020,Sale,37.19,105.0,11198
W22000032,Swansea,2021,Sale,36.79,111.4,15070
W22000032,Swansea,2022,Sale,37.21,118.4,13404
W22000032,Swansea,2023,Sale,34.12,107.4,10072
W22000032,Swansea,2024,Sale,33.4,108.4,9595
W22000032,Swansea,2025,Sale,33.71,101.4,10504
W22000034,Wrexham,2016,Rent,31.08,82.6,5077
W22000034,Wrexham,2017,Rent,40.97,71.0,5162
W22000034,Wrexham,2018,Rent,33.23,77.5,14883
W22000034,Wrexham,2019,Rent,30.83,67.0,15775
W22000034,Wrexham,2020,Rent,32.95,66.6,24925
W22000034,Wrexham,2021,Rent,28.82,77.7,36853
W22000034,Wrexham,2022,Rent,28.96,75.8,43379
W22000034,Wrexham,2023,Rent,32.87,62.6,46466
W22000034,Wrexham,2024,Rent,29.57,63.3,40414
W22000034,Wrexham,2025,Rent,26.98,63.5,32601
W22000034,Wrexham,2016,Sale,43.16,78.4,8439
W22000034,Wrexham,2017,Sale,34.13,59.4,8843
W22000034,Wrexham,2018,Sale,33.87,55.7,9679
W22000034,Wrexham,2019,Sale,36.08,58.4,10338
W22000034,Wrexham,2020,Sale,36.86,55.7,15865
W22000034,Wrexham,2021,Sale,36.12,51.8,18821
W22000034,Wrexham,2022,Sale,34.41,48.8,16569
W22000034,Wrexham,2023,Sale,30.55,55.3,13356
W22000034,Wrexham,2024,Sale,30.47,50.9,13438
W22000034,Wrexham,2025,Sale,29.6,53.2,15123
