unit_cd,year,market,direction,rank,partner_cd,flow,share
E30000173,2010,Rent,to,8,E30000214,39,0.0159
E30000173,2010,Rent,to,9,E30000231,36,0.0147
E30000173,2010,Rent,to,10,S22000057,31,0.0126
E30000174,2010,Rent,from,1,E30000264,176,0.2493
E30000174,2010,Rent,from,2,E30000124,123,0.1742
E30000174,2010,Rent,from,3,E30000231,76,0.1076
E30000174,2010,Rent,from,4,E30000234,46,0.0652
E30000174,2010,Rent,from,5,E30000249,29,0.0411
E30000174,2010,Rent,from,6,E30000018,18,0.0255
E30000174,2010,Rent,from,7,E30000261,17,0.0241
E30000174,2010,Rent,from,8,E30000108,16,0.0227
E30000174,2010,Rent,from,9,E30000230,14,0.0198
E30000174,2010,Rent,from,10,E30000200,13,0.0184
E30000174,2010,Rent,to,1,E30000231,237,0.2602
E30000174,2010,Rent,to,2,E30000264,89,0.0977
E30000174,2010,Rent,to,3,E30000124,66,0.0724
E30000174,2010,Rent,to,4,E30000234,55,0.0604
E30000174,2010,Rent,to,5,E30000249,55,0.0604
E30000174,2010,Rent,to,6,E30000108,32,0.0351
E30000174,2010,Rent,to,7,E30000054,31,0.034
E30000174,2010,Rent,to,8,E30000195,22,0.0241
E30000174,2010,Rent,to,9,E30000287,22,0.0241
E30000174,2010,Rent,to,10,E30000197,19,0.0209
E30000175,2010,Rent,from,1,E30000046,2260,0.2577
E30000175,2010,Rent,from,2,E30000267,1392,0.1587
E30000175,2010,Rent,from,3,E30000234,738,0.0842
E30000175,2010,Rent,from,4,E30000195,316,0.036
E30000175,2010,Rent,from,5,E30000266,316,0.036
E30000175,2010,Rent,from,6,E30000280,246,0.0281
E30000175,2010,Rent,from,7,E30000250,237,0.027
E30000175,2010,Rent,from,8,E30000254,183,0.0209
E30000175,2010,Rent,from,9,E30000212,172,0.0196
E30000175,2010,Rent,from,10,E30000237,105,0.012
E30000175,2010,Rent,to,1,E30000046,1520,0.2873
E30000175,2010,Rent,to,2,E30000267,908,0.1716
E30000175,2010,Rent,to,3,E30000234,604,0.1142
E30000175,2010,Rent,to,4,E30000254,117,0.0221
E30000175,2010,Rent,to,5,E30000280,105,0.0198
E30000175,2010,Rent,to,6,E30000257,103,0.0195
E30000175,2010,Rent,to,7,E30000266,94,0.0178
E30000175,2010,Rent,to,8,E30000212,80,0.0151
E30000175,2010,Rent,to,9,E30000070,76,0.0144
E30000175,2010,Rent,to,10,E30000250,75,0.0142
E30000179,2010,Rent,from,1,E30000234,1634,0.239
E30000179,2010,Rent,from,2,E30000204,837,0.1224
E30000179,2010,Rent,from,3,E30000292,746,0.1091
E30000179,2010,Rent,from,4,E30000196,571,0.0835
E30000179,2010,Rent,from,5,E30000266,206,0.0301
E30000179,2010,Rent,from,6,E30000191,195,0.0285
E30000179,2010,Rent,from,7,E30000243,144,0.0211
E30000179,2010,Rent,from,8,E30000267,127,0.0186
E30000179,2010,Rent,from,9,E30000254,118,0.0173
E30000179,2010,Rent,from,10,E30000237,100,0.0146
E30000179,2010,Rent,to,1,E30000234,1043,0.2251
E30000179,2010,Rent,to,2,E30000204,883,0.1905
E30000179,2010,Rent,to,3,E30000292,753,0.1625
E30000179,2010,Rent,to,4,E30000196,542,0.117
E30000179,2010,Rent,to,5,E30000266,123,0.0265
E30000179,2010,Rent,to,6,E30000267,81,0.0175
E30000179,2010,Rent,to,7,E30000191,80,0.0173
E30000179,2010,Rent,to,8,E30000242,72,0.0155
E30000179,2010,Rent,to,9,E30000239,57,0.0123
E30000179,2010,Rent,to,10,E30000212,53,0.0114
E30000180,2010,Rent,from,1,E30000165,969,0.1149
E30000180,2010,Rent,from,2,E30000285,924,0.1096
E30000180,2010,Rent,from,3,E30000234,558,0.0662
E30000180,2010,Rent,from,4,E30000293,410,0.0486
E30000180,2010,Rent,from,5,E30000280,346,0.041
E30000180,2010,Rent,from,6,W22000024,323,0.0383
E30000180,2010,Rent,from,7,E30000257,272,0.0323
E30000180,2010,Rent,from,8,E30000209,271,0.0321
E30000180,2010,Rent,from,9,E30000276,261,0.0309
E30000180,2010,Rent,from,10,E30000206,231,0.0274
E30000180,2010,Rent,to,1,E30000234,627,0.1107
E30000180,2010,Rent,to,2,E30000285,519,0.0916
E30000180,2010,Rent,to,3,E30000165,386,0.0682
E30000180,2010,Rent,to,4,E30000266,344,0.0607
E30000180,2010,Rent,to,5,E30000293,330,0.0583
E30000180,2010,Rent,to,6,E30000209,312,0.0551
E30000180,2010,Rent,to,7,E30000280,249,0.044
E30000180,2010,Rent,to,8,K01000013,213,0.0376
E30000180,2010,Rent,to,9,W22000024,199,0.0351
E30000180,2010,Rent,to,10,E30000257,194,0.0343
E30000182,2010,Rent,from,1,E30000170,221,0.264
E30000182,2010,Rent,from,2,E30000239,78,0.0932
E30000182,2010,Rent,from,3,E30000029,63,0.0753
E30000182,2010,Rent,from,4,E30000284,48,0.0573
E30000182,2010,Rent,from,5,E30000018,43,0.0514
E30000182,2010,Rent,from,6,E30000255,33,0.0394
E30000182,2010,Rent,from,7,E30000214,31,0.037
E30000182,2010,Rent,from,8,E30000219,31,0.037
E30000182,2010,Rent,from,9,E30000220,21,0.0251
E30000182,2010,Rent,from,10,E30000233,19,0.0227
E30000182,2010,Rent,to,1,E30000239,464,0.1778
E30000182,2010,Rent,to,2,E30000170,458,0.1755
E30000182,2010,Rent,to,3,E30000018,200,0.0766
E30000182,2010,Rent,to,4,E30000171,168,0.0644
E30000182,2010,Rent,to,5,E30000214,152,0.0582
E30000182,2010,Rent,to,6,E30000255,146,0.0559
E30000182,2010,Rent,to,7,E30000234,74,0.0284
E30000182,2010,Rent,to,8,E30000029,70,0.0268
E30000182,2010,Rent,to,9,E30000243,38,0.0146
E30000182,2010,Rent,to,10,E30000284,36,0.0138
E30000183,2010,Rent,from,1,E30000200,656,0.2307
E30000183,2010,Rent,from,2,E30000230,488,0.1716
E30000183,2010,Rent,from,3,E30000169,307,0.108
E30000183,2010,Rent,from,4,E30000288,294,0.1034
E30000183,2010,Rent,from,5,E30000249,164,0.0577
E30000183,2010,Rent,from,6,E30000273,108,0.038
E30000183,2010,Rent,from,7,E30000239,47,0.0165
E30000183,2010,Rent,from,8,E30000271,40,0.0141
E30000183,2010,Rent,from,9,E30000231,35,0.0123
E30000183,2010,Rent,from,10,E30000284,31,0.0109
E30000183,2010,Rent,to,1,E30000200,604,0.2312
E30000183,2010,Rent,to,2,E30000230,393,0.1505
E30000183,2010,Rent,to,3,E30000169,229,0.0877
E30000183,2010,Rent,to,4,E30000288,167,0.0639
E30000183,2010,Rent,to,5,E30000249,150,0.0574
E30000183,2010,Rent,to,6,E30000234,105,0.0402
E30000183,2010,Rent,to,7,E30000273,68,0.026
E30000183,2010,Rent,to,8,E30000266,61,0.0234
E30000183,2010,Rent,to,9,E30000287,37,0.0142
E30000183,2010,Rent,to,10,E30000257,34,0.013
E30000184,2010,Rent,from,1,E30000186,871,0.2567
E30000184,2010,Rent,from,2,E30000222,600,0.1768
E30000184,2010,Rent,from,3,E30000234,238,0.0701
E30000184,2010,Rent,from,4,E30000135,208,0.0613
E30000184,2010,Rent,from,5,E30000225,157,0.0463
E30000184,2010,Rent,from,6,E30000188,137,0.0404
E30000184,2010,Rent,from,7,E30000248,112,0.033
E30000184,2010,Rent,from,8,E30000192,56,0.0165
E30000184,2010,Rent,from,9,E30000237,56,0.0165
E30000184,2010,Rent,from,10,E30000288,46,0.0136
E30000184,2010,Rent,to,1,E30000186,698,0.2518
E30000184,2010,Rent,to,2,E30000222,429,0.1548
E30000184,2010,Rent,to,3,E30000135,242,0.0873
E30000184,2010,Rent,to,4,E30000248,211,0.0761
E30000184,2010,Rent,to,5,E30000225,162,0.0584
E30000184,2010,Rent,to,6,E30000234,95,0.0343
E30000184,2010,Rent,to,7,E30000188,89,0.0321
E30000184,2010,Rent,to,8,E30000221,77,0.0278
E30000184,2010,Rent,to,9,E30000268,45,0.0162
E30000184,2010,Rent,to,10,E30000224,42,0.0152
E30000186,2010,Rent,from,1,E30000234,3663,0.3505
E30000186,2010,Rent,from,2,E30000184,698,0.0668
E30000186,2010,Rent,from,3,E30000221,558,0.0534
E30000186,2010,Rent,from,4,E30000272,539,0.0516
E30000186,2010,Rent,from,5,E30000188,507,0.0485
E30000186,2010,Rent,from,6,E30000237,398,0.0381
E30000186,2010,Rent,from,7,E30000222,190,0.0182
E30000186,2010,Rent,from,8,E30000287,155,0.0148
E30000186,2010,Rent,from,9,E30000249,155,0.0148
E30000186,2010,Rent,from,10,E30000225,154,0.0147
E30000186,2010,Rent,to,1,E30000234,1992,0.2269
E30000186,2010,Rent,to,2,E30000184,871,0.0992
E30000186,2010,Rent,to,3,E30000272,843,0.096
E30000186,2010,Rent,to,4,E30000221,651,0.0741
E30000186,2010,Rent,to,5,E30000188,399,0.0454
E30000186,2010,Rent,to,6,E30000237,397,0.0452
E30000186,2010,Rent,to,7,E30000266,224,0.0255
E30000186,2010,Rent,to,8,E30000287,211,0.024
E30000186,2010,Rent,to,9,E30000225,181,0.0206
E30000186,2010,Rent,to,10,E30000222,163,0.0186
E30000187,2010,Rent,from,1,E30000241,557,0.2473
E30000187,2010,Rent,from,2,E30000234,401,0.1781
E30000187,2010,Rent,from,3,E30000242,384,0.1705
E30000187,2010,Rent,from,4,E30000208,123,0.0546
E30000187,2010,Rent,from,5,E30000160,97,0.0431
E30000187,2010,Rent,from,6,E30000237,43,0.0191
E30000187,2010,Rent,from,7,E30000179,35,0.0155
E30000187,2010,Rent,from,8,E30000196,34,0.0151
E30000187,2010,Rent,from,9,E30000281,29,0.0129
E30000187,2010,Rent,from,10,E30000046,26,0.0115
E30000187,2010,Rent,to,1,E30000241,763,0.2833
E30000187,2010,Rent,to,2,E30000242,479,0.1779
E30000187,2010,Rent,to,3,E30000234,433,0.1608
E30000187,2010,Rent,to,4,E30000160,192,0.0713
E30000187,2010,Rent,to,5,E30000208,157,0.0583
E30000187,2010,Rent,to,6,E30000239,51,0.0189
E30000187,2010,Rent,to,7,E30000281,39,0.0145
E30000187,2010,Rent,to,8,E30000247,34,0.0126
E30000187,2010,Rent,to,9,W22000024,34,0.0126
E30000187,2010,Rent,to,10,E30000266,33,0.0123
E30000188,2010,Rent,from,1,E30000234,3333,0.428
E30000188,2010,Rent,from,2,E30000268,1410,0.1811
E30000188,2010,Rent,from,3,E30000193,532,0.0683
E30000188,2010,Rent,from,4,E30000186,399,0.0512
E30000188,2010,Rent,from,5,E30000192,249,0.032
E30000188,2010,Rent,from,6,E30000222,207,0.0266
E30000188,2010,Rent,from,7,E30000196,100,0.0128
E30000188,2010,Rent,from,8,E30000184,89,0.0114
E30000188,2010,Rent,from,9,E30000250,78,0.01
E30000188,2010,Rent,from,10,E30000237,73,0.0094
E30000188,2010,Rent,to,1,E30000234,1613,0.2337
E30000188,2010,Rent,to,2,E30000268,1380,0.1999
E30000188,2010,Rent,to,3,E30000193,1104,0.1599
E30000188,2010,Rent,to,4,E30000186,507,0.0734
E30000188,2010,Rent,to,5,E30000222,377,0.0546
E30000188,2010,Rent,to,6,E30000192,174,0.0252
E30000188,2010,Rent,to,7,E30000184,137,0.0198
E30000188,2010,Rent,to,8,E30000179,91,0.0132
E30000188,2010,Rent,to,9,E30000272,78,0.0113
E30000188,2010,Rent,to,10,E30000237,73,0.0106
E30000189,2010,Rent,from,1,E30000209,505,0.245
E30000189,2010,Rent,from,2,E30000276,217,0.1053
E30000189,2010,Rent,from,3,E30000234,127,0.0616
E30000189,2010,Rent,from,4,K01000005,94,0.0456
E30000189,2010,Rent,from,5,E30000250,88,0.0427
E30000189,2010,Rent,from,6,E30000169,83,0.0403
E30000189,2010,Rent,from,7,E30000266,78,0.0378
E30000189,2010,Rent,from,8,E30000289,62,0.0301
E30000189,2010,Rent,from,9,E30000280,57,0.0277
E30000189,2010,Rent,from,10,E30000205,53,0.0257
E30000189,2010,Rent,to,1,E30000209,407,0.3031
E30000189,2010,Rent,to,2,E30000276,102,0.0759
E30000189,2010,Rent,to,3,E30000180,75,0.0558
E30000189,2010,Rent,to,4,E30000234,61,0.0454
E30000189,2010,Rent,to,5,E30000293,44,0.0328
E30000189,2010,Rent,to,6,E30000257,44,0.0328
E30000189,2010,Rent,to,7,E30000205,39,0.029
E30000189,2010,Rent,to,8,E30000250,38,0.0283
E30000189,2010,Rent,to,9,E30000228,35,0.0261
E30000189,2010,Rent,to,10,E30000289,34,0.0253
E30000190,2010,Rent,from,1,E30000261,527,0.2581
E30000190,2010,Rent,from,2,E30000240,370,0.1812
E30000190,2010,Rent,from,3,E30000200,242,0.1185
E30000190,2010,Rent,from,4,E30000249,75,0.0367
E30000190,2010,Rent,from,5,E30000291,59,0.0289
E30000190,2010,Rent,from,6,E30000201,44,0.0215
E30000190,2010,Rent,from,7,E30000220,44,0.0215
E30000190,2010,Rent,from,8,E30000239,42,0.0206
E30000190,2010,Rent,from,9,E30000231,32,0.0157
E30000190,2010,Rent,from,10,E30000257,32,0.0157
E30000190,2010,Rent,to,1,E30000261,762,0.3497
E30000190,2010,Rent,to,2,E30000240,243,0.1115
E30000190,2010,Rent,to,3,E30000200,211,0.0968
E30000190,2010,Rent,to,4,E30000249,178,0.0817
E30000190,2010,Rent,to,5,E30000291,71,0.0326
E30000190,2010,Rent,to,6,E30000239,69,0.0317
E30000190,2010,Rent,to,7,E30000004,44,0.0202
E30000190,2010,Rent,to,8,E30000266,44,0.0202
E30000190,2010,Rent,to,9,E30000202,37,0.017
E30000190,2010,Rent,to,10,E30000201,31,0.0142
E30000191,2010,Rent,from,1,E30000254,634,0.1936
E30000191,2010,Rent,from,2,E30000292,444,0.1356
E30000191,2010,Rent,from,3,E30000234,377,0.1151
E30000191,2010,Rent,from,4,E30000196,349,0.1066
E30000191,2010,Rent,from,5,E30000212,184,0.0562
E30000191,2010,Rent,from,6,E30000266,100,0.0305
E30000191,2010,Rent,from,7,E30000267,90,0.0275
E30000191,2010,Rent,from,8,E30000179,80,0.0244
E30000191,2010,Rent,from,9,E30000208,45,0.0137
E30000191,2010,Rent,from,10,E30000220,39,0.0119
E30000191,2010,Rent,to,1,E30000254,788,0.2518
E30000191,2010,Rent,to,2,E30000292,376,0.1201
E30000191,2010,Rent,to,3,E30000196,305,0.0974
E30000191,2010,Rent,to,4,E30000234,290,0.0927
E30000191,2010,Rent,to,5,E30000179,195,0.0623
E30000191,2010,Rent,to,6,E30000212,137,0.0438
E30000191,2010,Rent,to,7,E30000266,81,0.0259
E30000191,2010,Rent,to,8,E30000267,57,0.0182
E30000191,2010,Rent,to,9,E30000257,50,0.016
E30000191,2010,Rent,to,10,E30000204,49,0.0157
E30000192,2010,Rent,from,1,E30000234,588,0.2936
E30000192,2010,Rent,from,2,E30000193,417,0.2082
E30000192,2010,Rent,from,3,E30000222,195,0.0974
E30000192,2010,Rent,from,4,E30000188,174,0.0869
E30000192,2010,Rent,from,5,E30000268,147,0.0734
E30000192,2010,Rent,from,6,E30000287,44,0.022
E30000192,2010,Rent,from,7,E30000186,41,0.0205
E30000192,2010,Rent,from,8,E30000248,23,0.0115
E30000192,2010,Rent,from,9,E30000210,22,0.011
E30000192,2010,Rent,from,10,E30000242,21,0.0105
E30000192,2010,Rent,to,1,E30000193,1414,0.3591
E30000192,2010,Rent,to,2,E30000222,664,0.1686
E30000192,2010,Rent,to,3,E30000234,350,0.0889
E30000192,2010,Rent,to,4,E30000188,249,0.0632
E30000192,2010,Rent,to,5,E30000268,174,0.0442
E30000192,2010,Rent,to,6,E30000248,109,0.0277
E30000192,2010,Rent,to,7,E30000186,61,0.0155
E30000192,2010,Rent,to,8,E30000266,58,0.0147
E30000192,2010,Rent,to,9,E30000184,56,0.0142
E30000192,2010,Rent,to,10,E30000257,42,0.0107
E30000193,2010,Rent,from,1,E30000192,1414,0.2839
E30000193,2010,Rent,from,2,E30000188,1104,0.2216
E30000193,2010,Rent,from,3,E30000234,861,0.1729
E30000193,2010,Rent,from,4,E30000222,328,0.0659
E30000193,2010,Rent,from,5,E30000268,276,0.0554
E30000193,2010,Rent,from,6,E30000248,83,0.0167
E30000193,2010,Rent,from,7,E30000186,45,0.009
E30000193,2010,Rent,from,8,E30000242,45,0.009
E30000193,2010,Rent,from,9,E30000266,45,0.009
E30000193,2010,Rent,from,10,E30000249,38,0.0076
E30000193,2010,Rent,to,1,E30000188,532,0.1891
E30000193,2010,Rent,to,2,E30000222,522,0.1855
E30000193,2010,Rent,to,3,E30000192,417,0.1482
E30000193,2010,Rent,to,4,E30000234,354,0.1258
E30000193,2010,Rent,to,5,E30000268,99,0.0352
E30000193,2010,Rent,to,6,E30000186,82,0.0291
E30000193,2010,Rent,to,7,E30000242,46,0.0163
E30000193,2010,Rent,to,8,E30000266,42,0.0149
E30000193,2010,Rent,to,9,E30000169,39,0.0139
E30000193,2010,Rent,to,10,E30000184,39,0.0139
E30000195,2010,Rent,from,1,E30000169,1445,0.2323
E30000195,2010,Rent,from,2,E30000228,828,0.1331
E30000195,2010,Rent,from,3,E30000230,691,0.1111
E30000195,2010,Rent,from,4,E30000234,393,0.0632
E30000195,2010,Rent,from,5,E30000247,195,0.0314
E30000195,2010,Rent,from,6,E30000288,165,0.0265
E30000195,2010,Rent,from,7,E30000200,89,0.0143
E30000195,2010,Rent,from,8,E30000202,84,0.0135
E30000195,2010,Rent,from,9,E30000243,76,0.0122
E30000195,2010,Rent,from,10,E30000224,74,0.0119
E30000195,2010,Rent,to,1,E30000169,1126,0.1667
E30000195,2010,Rent,to,2,E30000228,977,0.1446
E30000195,2010,Rent,to,3,E30000230,930,0.1377
E30000195,2010,Rent,to,4,E30000234,445,0.0659
E30000195,2010,Rent,to,5,E30000175,316,0.0468
E30000195,2010,Rent,to,6,E30000247,215,0.0318
E30000195,2010,Rent,to,7,E30000046,157,0.0232
E30000195,2010,Rent,to,8,E30000249,142,0.021
E30000195,2010,Rent,to,9,E30000237,120,0.0178
E30000195,2010,Rent,to,10,E30000250,102,0.0151
E30000196,2010,Rent,from,1,E30000234,3073,0.3883
E30000196,2010,Rent,from,2,E30000179,542,0.0685
E30000196,2010,Rent,from,3,E30000266,496,0.0627
E30000196,2010,Rent,from,4,E30000204,419,0.0529
E30000196,2010,Rent,from,5,E30000212,377,0.0476
E30000196,2010,Rent,from,6,E30000191,305,0.0385
E30000196,2010,Rent,from,7,E30000292,268,0.0339
E30000196,2010,Rent,from,8,E30000242,142,0.0179
E30000196,2010,Rent,from,9,E30000218,122,0.0154
E30000196,2010,Rent,from,10,E30000239,108,0.0136
E30000196,2010,Rent,to,1,E30000234,2592,0.336
E30000196,2010,Rent,to,2,E30000179,571,0.074
E30000196,2010,Rent,to,3,E30000212,471,0.061
E30000196,2010,Rent,to,4,E30000266,448,0.0581
E30000196,2010,Rent,to,5,E30000191,349,0.0452
E30000196,2010,Rent,to,6,E30000292,348,0.0451
E30000196,2010,Rent,to,7,E30000204,318,0.0412
E30000196,2010,Rent,to,8,E30000281,183,0.0237
E30000196,2010,Rent,to,9,E30000254,169,0.0219
E30000196,2010,Rent,to,10,E30000242,158,0.0205
E30000197,2010,Rent,from,1,E30000239,1760,0.3589
E30000197,2010,Rent,from,2,K01000011,651,0.1327
E30000197,2010,Rent,from,3,E30000273,481,0.0981
E30000197,2010,Rent,from,4,E30000284,270,0.0551
E30000197,2010,Rent,from,5,E30000233,148,0.0302
E30000197,2010,Rent,from,6,E30000234,127,0.0259
E30000197,2010,Rent,from,7,E30000262,73,0.0149
E30000197,2010,Rent,from,8,E30000266,70,0.0143
E30000197,2010,Rent,from,9,W22000026,45,0.0092
E30000197,2010,Rent,from,10,E30000245,42,0.0086
E30000197,2010,Rent,to,1,E30000239,1862,0.3489
E30000197,2010,Rent,to,2,E30000273,518,0.0971
E30000197,2010,Rent,to,3,K01000011,476,0.0892
E30000197,2010,Rent,to,4,E30000234,332,0.0622
E30000197,2010,Rent,to,5,E30000284,238,0.0446
E30000197,2010,Rent,to,6,E30000257,97,0.0182
E30000197,2010,Rent,to,7,E30000233,94,0.0176
E30000197,2010,Rent,to,8,E30000262,64,0.012
E30000197,2010,Rent,to,9,E30000266,52,0.0097
E30000197,2010,Rent,to,10,E30000180,51,0.0096
E30000198,2010,Rent,from,1,E30000248,472,0.2815
E30000198,2010,Rent,from,2,E30000225,173,0.1032
E30000198,2010,Rent,from,3,E30000135,128,0.0763
E30000198,2010,Rent,from,4,E30000222,115,0.0686
E30000198,2010,Rent,from,5,E30000210,86,0.0513
E30000198,2010,Rent,from,6,E30000234,58,0.0346
E30000198,2010,Rent,from,7,E30000237,35,0.0209
E30000198,2010,Rent,from,8,E30000230,34,0.0203
E30000198,2010,Rent,from,9,E30000192,28,0.0167
E30000198,2010,Rent,from,10,E30000188,28,0.0167
E30000198,2010,Rent,to,1,E30000248,1148,0.4948
E30000198,2010,Rent,to,2,E30000135,218,0.094
E30000198,2010,Rent,to,3,E30000225,138,0.0595
E30000198,2010,Rent,to,4,E30000234,110,0.0474
E30000198,2010,Rent,to,5,E30000210,93,0.0401
E30000198,2010,Rent,to,6,E30000250,56,0.0241
E30000198,2010,Rent,to,7,E30000222,51,0.022
E30000198,2010,Rent,to,8,E30000186,50,0.0216
E30000198,2010,Rent,to,9,E30000184,45,0.0194
E30000198,2010,Rent,to,10,E30000229,31,0.0134
E30000199,2010,Rent,from,1,E30000203,570,0.3093
E30000199,2010,Rent,from,2,E30000214,357,0.1937
E30000199,2010,Rent,from,3,E30000093,350,0.1899
E30000199,2010,Rent,from,4,E30000245,45,0.0244
E30000199,2010,Rent,from,5,E30000239,31,0.0168
E30000199,2010,Rent,from,6,E30000294,31,0.0168
E30000199,2010,Rent,from,7,W22000032,31,0.0168
E30000199,2010,Rent,from,8,E30000230,30,0.0163
E30000199,2010,Rent,from,9,E30000234,21,0.0114
E30000199,2010,Rent,from,10,E30000233,19,0.0103
E30000199,2010,Rent,to,1,E30000093,269,0.1971
E30000199,2010,Rent,to,2,E30000203,235,0.1722
E30000199,2010,Rent,to,3,E30000214,183,0.1341
E30000199,2010,Rent,to,4,E30000234,73,0.0535
E30000199,2010,Rent,to,5,E30000229,60,0.044
E30000199,2010,Rent,to,6,E30000245,48,0.0352
E30000199,2010,Rent,to,7,E30000239,43,0.0315
E30000199,2010,Rent,to,8,E30000183,28,0.0205
E30000199,2010,Rent,to,9,E30000275,22,0.0161
E30000199,2010,Rent,to,10,E30000255,21,0.0154
E30000200,2010,Rent,from,1,E30000249,1254,0.2332
E30000200,2010,Rent,from,2,E30000183,604,0.1123
E30000200,2010,Rent,from,3,E30000240,277,0.0515
E30000200,2010,Rent,from,4,E30000239,258,0.048
E30000200,2010,Rent,from,5,E30000230,244,0.0454
E30000200,2010,Rent,from,6,E30000190,211,0.0392
E30000200,2010,Rent,from,7,E30000261,170,0.0316
E30000200,2010,Rent,from,8,E30000169,137,0.0255
E30000200,2010,Rent,from,9,E30000234,112,0.0208
E30000200,2010,Rent,from,10,E30000257,107,0.0199
E30000200,2010,Rent,to,1,E30000249,1304,0.2348
E30000200,2010,Rent,to,2,E30000183,656,0.1181
E30000200,2010,Rent,to,3,E30000230,297,0.0535
E30000200,2010,Rent,to,4,E30000234,267,0.0481
E30000200,2010,Rent,to,5,E30000240,264,0.0475
E30000200,2010,Rent,to,6,E30000261,253,0.0456
E30000200,2010,Rent,to,7,E30000190,242,0.0436
E30000200,2010,Rent,to,8,E30000239,187,0.0337
E30000200,2010,Rent,to,9,E30000169,98,0.0176
E30000200,2010,Rent,to,10,E30000229,96,0.0173
E30000201,2010,Rent,from,1,E30000261,439,0.1664
E30000201,2010,Rent,from,2,E30000004,388,0.147
E30000201,2010,Rent,from,3,E30000260,243,0.0921
E30000201,2010,Rent,from,4,E30000291,174,0.0659
E30000201,2010,Rent,from,5,E30000220,127,0.0481
E30000201,2010,Rent,from,6,E30000283,126,0.0477
E30000201,2010,Rent,from,7,E30000231,102,0.0387
E30000201,2010,Rent,from,8,E30000214,68,0.0258
E30000201,2010,Rent,from,9,E30000229,63,0.0239
E30000201,2010,Rent,from,10,E30000230,60,0.0227
E30000201,2010,Rent,to,1,E30000261,569,0.2183
E30000201,2010,Rent,to,2,E30000004,261,0.1001
E30000201,2010,Rent,to,3,E30000234,154,0.0591
E30000201,2010,Rent,to,4,E30000260,126,0.0483
E30000201,2010,Rent,to,5,E30000229,119,0.0456
E30000201,2010,Rent,to,6,E30000291,110,0.0422
E30000201,2010,Rent,to,7,E30000220,100,0.0384
E30000201,2010,Rent,to,8,E30000283,77,0.0295
E30000201,2010,Rent,to,9,E30000214,70,0.0269
E30000201,2010,Rent,to,10,E30000231,69,0.0265
E30000202,2010,Rent,from,1,E30000169,2595,0.4912
E30000202,2010,Rent,from,2,E30000288,1279,0.2421
E30000202,2010,Rent,from,3,E30000289,237,0.0449
E30000202,2010,Rent,from,4,E30000195,74,0.014
E30000202,2010,Rent,from,5,E30000239,71,0.0134
E30000202,2010,Rent,from,6,E30000234,67,0.0127
E30000202,2010,Rent,from,7,E30000278,46,0.0087
E30000202,2010,Rent,from,8,E30000262,38,0.0072
E30000202,2010,Rent,from,9,E30000190,37,0.007
E30000202,2010,Rent,from,10,E30000230,35,0.0066
E30000202,2010,Rent,to,1,E30000169,2412,0.3544
E30000202,2010,Rent,to,2,E30000288,1815,0.2667
E30000202,2010,Rent,to,3,E30000289,348,0.0511
E30000202,2010,Rent,to,4,E30000234,181,0.0266
E30000202,2010,Rent,to,5,E30000262,151,0.0222
E30000202,2010,Rent,to,6,E30000195,84,0.0123
E30000202,2010,Rent,to,7,E30000278,82,0.012
E30000202,2010,Rent,to,8,E30000257,80,0.0118
E30000202,2010,Rent,to,9,E30000230,78,0.0115
E30000202,2010,Rent,to,10,E30000239,77,0.0113
E30000203,2010,Rent,from,1,E30000245,882,0.2066
E30000203,2010,Rent,from,2,E30000275,737,0.1726
E30000203,2010,Rent,from,3,E30000093,407,0.0953
E30000203,2010,Rent,from,4,E30000215,272,0.0637
E30000203,2010,Rent,from,5,E30000199,235,0.055
E30000203,2010,Rent,from,6,E30000214,229,0.0536
