unit_cd,unit_nm,year,market,index,value
S22000070,Livingston,2012,Rent,hhi,0.084
S22000071,Motherwell and Airdrie,2012,Rent,hhi,0.2556
S22000074,Perth,2012,Rent,hhi,0.0545
S22000085,Greenock,2012,Rent,hhi,0.2636
W22000003,Bridgend,2012,Rent,hhi,0.2573
W22000009,Haverfordwest and Milford Haven,2012,Rent,hhi,0.0616
W22000015,Newtown and Welshpool,2012,Rent,hhi,0.0799
W22000021,Aberystwyth,2012,Rent,hhi,0.0471
W22000022,Bangor and Holyhead,2012,Rent,hhi,0.0723
W22000024,Cardiff,2012,Rent,hhi,0.0636
W22000026,Colwyn Bay,2012,Rent,hhi,0.121
W22000028,Llanelli,2012,Rent,hhi,0.056
W22000029,Merthyr Tydfil,2012,Rent,hhi,0.2838
W22000031,Rhyl,2012,Rent,hhi,0.1076
W22000032,Swansea,2012,Rent,hhi,0.0926
W22000034,Wrexham,2012,Rent,hhi,0.1243
E30000004,Barnsley,2013,Rent,hhi,0.0933
E30000018,Bradford,2013,Rent,hhi,0.1047
E30000029,Halifax,2013,Rent,hhi,0.1016
E30000046,Dorchester and Weymouth,2013,Rent,hhi,0.1971
E30000054,Grantham,2013,Rent,hhi,0.0616
E30000061,Hastings,2013,Rent,hhi,0.0828
E30000070,Isle of Wight,2013,Rent,hhi,0.0477
E30000076,Lancaster and Morecambe,2013,Rent,hhi,0.0578
E30000093,Middlesbrough and Stockton,2013,Rent,hhi,0.0592
E30000108,Peterborough,2013,Rent,hhi,0.0722
E30000124,Spalding,2013,Rent,hhi,0.0542
E30000135,Thetford and Mildenhall,2013,Rent,hhi,0.2099
E30000159,Andover,2013,Rent,hhi,0.1426
E30000160,Ashford,2013,Rent,hhi,0.111
E30000162,Barnstaple,2013,Rent,hhi,0.0643
E30000163,Barrow-in-Furness,2013,Rent,hhi,0.0502
E30000164,Basingstoke,2013,Rent,hhi,0.084
E30000165,Bath,2013,Rent,hhi,0.1535
E30000166,Bedford,2013,Rent,hhi,0.0955
E30000167,Bideford,2013,Rent,hhi,0.0992
E30000168,Birkenhead,2013,Rent,hhi,0.1629
E30000169,Birmingham,2013,Rent,hhi,0.0602
E30000170,Blackburn,2013,Rent,hhi,0.157
E30000171,Blackpool,2013,Rent,hhi,0.0785
E30000173,Blyth and Ashington,2013,Rent,hhi,0.1617
E30000174,Boston,2013,Rent,hhi,0.074
E30000175,Bournemouth,2013,Rent,hhi,0.1291
E30000179,Brighton,2013,Rent,hhi,0.1307
E30000180,Bristol,2013,Rent,hhi,0.0533
E30000182,Burnley,2013,Rent,hhi,0.0762
E30000183,Burton upon Trent,2013,Rent,hhi,0.0885
E30000184,Bury St Edmunds,2013,Rent,hhi,0.1288
E30000186,Cambridge,2013,Rent,hhi,0.1033
E30000187,Canterbury,2013,Rent,hhi,0.1437
E30000188,Chelmsford,2013,Rent,hhi,0.1124
E30000189,Cheltenham,2013,Rent,hhi,0.1024
E30000190,Chesterfield,2013,Rent,hhi,0.1194
E30000191,Chichester and Bognor Regis,2013,Rent,hhi,0.0929
E30000192,Clacton,2013,Rent,hhi,0.1684
E30000193,Colchester,2013,Rent,hhi,0.1197
E30000195,Coventry,2013,Rent,hhi,0.0854
E30000196,Crawley,2013,Rent,hhi,0.1491
E30000197,Crewe,2013,Rent,hhi,0.1357
E30000198,Cromer and Sheringham,2013,Rent,hhi,0.2337
E30000199,Darlington,2013,Rent,hhi,0.0824
E30000200,Derby,2013,Rent,hhi,0.0725
E30000201,Doncaster,2013,Rent,hhi,0.0622
E30000202,Dudley,2013,Rent,hhi,0.1877
E30000203,Durham and Bishop Auckland,2013,Rent,hhi,0.1051
E30000204,Eastbourne,2013,Rent,hhi,0.0954
E30000205,Evesham,2013,Rent,hhi,0.1284
E30000206,Exeter,2013,Rent,hhi,0.0488
E30000208,Folkestone and Dover,2013,Rent,hhi,0.1269
E30000209,Gloucester,2013,Rent,hhi,0.0757
E30000210,Great Yarmouth,2013,Rent,hhi,0.2011
E30000211,Grimsby,2013,Rent,hhi,0.0594
E30000212,Guildford and Aldershot,2013,Rent,hhi,0.1042
E30000214,Harrogate,2013,Rent,hhi,0.058
E30000215,Hartlepool,2013,Rent,hhi,0.1047
E30000216,Hereford,2013,Rent,hhi,0.0492
E30000218,High Wycombe and Aylesbury,2013,Rent,hhi,0.0968
E30000219,Huddersfield,2013,Rent,hhi,0.0826
E30000220,Hull,2013,Rent,hhi,0.0368
E30000221,Huntingdon,2013,Rent,hhi,0.0649
E30000222,Ipswich,2013,Rent,hhi,0.0728
E30000224,Kettering and Wellingborough,2013,Rent,hhi,0.0522
E30000225,King's Lynn,2013,Rent,hhi,0.0623
E30000226,Kingsbridge and Dartmouth,2013,Rent,hhi,0.1249
E30000228,Leamington Spa,2013,Rent,hhi,0.0942
E30000229,Leeds,2013,Rent,hhi,0.0698
E30000230,Leicester,2013,Rent,hhi,0.0398
E30000231,Lincoln,2013,Rent,hhi,0.0392
E30000233,Liverpool,2013,Rent,hhi,0.1005
E30000234,London,2013,Rent,hhi,0.0627
E30000237,Luton,2013,Rent,hhi,0.1024
E30000239,Manchester,2013,Rent,hhi,0.0408
E30000240,Mansfield,2013,Rent,hhi,0.1093
E30000241,Margate and Ramsgate,2013,Rent,hhi,0.0931
E30000242,Medway,2013,Rent,hhi,0.1502
E30000243,Milton Keynes,2013,Rent,hhi,0.0647
E30000244,Newbury,2013,Rent,hhi,0.1331
E30000245,Newcastle,2013,Rent,hhi,0.0638
E30000247,Northampton,2013,Rent,hhi,0.06
E30000248,Norwich,2013,Rent,hhi,0.0828
E30000249,Nottingham,2013,Rent,hhi,0.0611
E30000250,Oxford,2013,Rent,hhi,0.077
E30000252,Penzance,2013,Rent,hhi,0.2397
E30000253,Plymouth,2013,Rent,hhi,0.0719
E30000254,Portsmouth,2013,Rent,hhi,0.073
E30000255,Preston,2013,Rent,hhi,0.1069
E30000256,Reading,2013,Rent,hhi,0.0984
E30000257,Redruth and Truro,2013,Rent,hhi,0.0476
E30000260,Scunthorpe,2013,Rent,hhi,0.0618
E30000261,Sheffield,2013,Rent,hhi,0.0547
E30000262,Shrewsbury,2013,Rent,hhi,0.0424
E30000264,Skegness and Louth,2013,Rent,hhi,0.1165
E30000266,Slough and Heathrow,2013,Rent,hhi,0.256
E30000267,Southampton,2013,Rent,hhi,0.0782
E30000268,Southend,2013,Rent,hhi,0.142
E30000271,Stafford,2013,Rent,hhi,0.0952
E30000272,Stevenage and Welwyn Garden City,2013,Rent,hhi,0.1615
E30000273,Stoke-on-Trent,2013,Rent,hhi,0.0445
E30000275,Sunderland,2013,Rent,hhi,0.2025
E30000276,Swindon,2013,Rent,hhi,0.0618
E30000278,Telford,2013,Rent,hhi,0.114
E30000279,Torquay and Paignton,2013,Rent,hhi,0.1076
E30000280,Trowbridge,2013,Rent,hhi,0.045
E30000281,Tunbridge Wells,2013,Rent,hhi,0.1815
E30000283,Wakefield and Castleford,2013,Rent,hhi,0.0946
E30000284,Warrington and Wigan,2013,Rent,hhi,0.1094
E30000285,Weston-super-Mare,2013,Rent,hhi,0.1628
E30000287,Wisbech,2013,Rent,hhi,0.0952
E30000288,Wolverhampton and Walsall,2013,Rent,hhi,0.0939
E30000289,Worcester and Kidderminster,2013,Rent,hhi,0.0556
E30000291,Worksop and Retford,2013,Rent,hhi,0.0739
E30000292,Worthing,2013,Rent,hhi,0.1187
E30000293,Yeovil,2013,Rent,hhi,0.0481
E30000294,York,2013,Rent,hhi,0.0913
K01000005,Cinderford and Ross-on-Wye,2013,Rent,hhi,0.0985
K01000010,Carlisle,2013,Rent,hhi,0.0348
K01000011,Chester,2013,Rent,hhi,0.0633
K01000013,Newport,2013,Rent,hhi,0.133
S22000013,Western Isles,2013,Rent,hhi,0.1564
S22000035,Orkney Islands,2013,Rent,hhi,0.0573
S22000039,Shetland Islands,2013,Rent,hhi,0.1091
S22000047,Aberdeen,2013,Rent,hhi,0.0741
S22000051,Ayr,2013,Rent,hhi,0.2065
S22000054,Dumbarton and Helensburgh,2013,Rent,hhi,0.236
S22000055,Dumfries,2013,Rent,hhi,0.1007
S22000056,Dundee,2013,Rent,hhi,0.0598
S22000057,Dunfermline and Kirkcaldy,2013,Rent,hhi,0.0648
S22000059,Edinburgh,2013,Rent,hhi,0.0618
S22000060,Elgin,2013,Rent,hhi,0.0917
S22000061,Falkirk and Stirling,2013,Rent,hhi,0.1218
S22000063,Galashiels and Peebles,2013,Rent,hhi,0.0603
S22000065,Glasgow,2013,Rent,hhi,0.1232
S22000068,Inverness,2013,Rent,hhi,0.0893
S22000069,Kilmarnock and Irvine,2013,Rent,hhi,0.1947
S22000070,Livingston,2013,Rent,hhi,0.0916
S22000071,Motherwell and Airdrie,2013,Rent,hhi,0.2931
S22000074,Perth,2013,Rent,hhi,0.071
S22000085,Greenock,2013,Rent,hhi,0.2775
W22000003,Bridgend,2013,Rent,hhi,0.2218
W22000009,Haverfordwest and Milford Haven,2013,Rent,hhi,0.0473
W22000015,Newtown and Welshpool,2013,Rent,hhi,0.0553
W22000021,Aberystwyth,2013,Rent,hhi,0.0379
W22000022,Bangor and Holyhead,2013,Rent,hhi,0.0487
W22000024,Cardiff,2013,Rent,hhi,0.0568
W22000026,Colwyn Bay,2013,Rent,hhi,0.0931
W22000028,Llanelli,2013,Rent,hhi,0.074
W22000029,Merthyr Tydfil,2013,Rent,hhi,0.2199
W22000031,Rhyl,2013,Rent,hhi,0.1072
W22000032,Swansea,2013,Rent,hhi,0.0988
W22000034,Wrexham,2013,Rent,hhi,0.0996
E30000004,Barnsley,2014,Rent,hhi,0.0864
E30000018,Bradford,2014,Rent,hhi,0.1205
E30000029,Halifax,2014,Rent,hhi,0.0867
E30000046,Dorchester and Weymouth,2014,Rent,hhi,0.1587
E30000054,Grantham,2014,Rent,hhi,0.0594
E30000061,Hastings,2014,Rent,hhi,0.0848
E30000070,Isle of Wight,2014,Rent,hhi,0.0523
E30000076,Lancaster and Morecambe,2014,Rent,hhi,0.0602
E30000093,Middlesbrough and Stockton,2014,Rent,hhi,0.0556
E30000108,Peterborough,2014,Rent,hhi,0.077
E30000124,Spalding,2014,Rent,hhi,0.0609
E30000135,Thetford and Mildenhall,2014,Rent,hhi,0.2339
E30000159,Andover,2014,Rent,hhi,0.0924
E30000160,Ashford,2014,Rent,hhi,0.0883
E30000162,Barnstaple,2014,Rent,hhi,0.0666
E30000163,Barrow-in-Furness,2014,Rent,hhi,0.0389
E30000164,Basingstoke,2014,Rent,hhi,0.0982
E30000165,Bath,2014,Rent,hhi,0.1438
E30000166,Bedford,2014,Rent,hhi,0.0813
E30000167,Bideford,2014,Rent,hhi,0.0687
E30000168,Birkenhead,2014,Rent,hhi,0.1699
E30000169,Birmingham,2014,Rent,hhi,0.0632
E30000170,Blackburn,2014,Rent,hhi,0.1156
E30000171,Blackpool,2014,Rent,hhi,0.1
E30000173,Blyth and Ashington,2014,Rent,hhi,0.1761
E30000174,Boston,2014,Rent,hhi,0.1404
E30000175,Bournemouth,2014,Rent,hhi,0.1237
E30000179,Brighton,2014,Rent,hhi,0.1089
E30000180,Bristol,2014,Rent,hhi,0.0617
E30000182,Burnley,2014,Rent,hhi,0.0916
E30000183,Burton upon Trent,2014,Rent,hhi,0.1147
E30000184,Bury St Edmunds,2014,Rent,hhi,0.1298
E30000186,Cambridge,2014,Rent,hhi,0.086
E30000187,Canterbury,2014,Rent,hhi,0.1717
E30000188,Chelmsford,2014,Rent,hhi,0.1321
E30000189,Cheltenham,2014,Rent,hhi,0.1033
E30000190,Chesterfield,2014,Rent,hhi,0.1087
E30000191,Chichester and Bognor Regis,2014,Rent,hhi,0.0752
E30000192,Clacton,2014,Rent,hhi,0.1798
E30000193,Colchester,2014,Rent,hhi,0.1183
E30000195,Coventry,2014,Rent,hhi,0.0938
E30000196,Crawley,2014,Rent,hhi,0.1596
E30000197,Crewe,2014,Rent,hhi,0.1374
E30000198,Cromer and Sheringham,2014,Rent,hhi,0.3036
E30000199,Darlington,2014,Rent,hhi,0.0546
E30000200,Derby,2014,Rent,hhi,0.0899
E30000201,Doncaster,2014,Rent,hhi,0.0565
E30000202,Dudley,2014,Rent,hhi,0.1597
E30000203,Durham and Bishop Auckland,2014,Rent,hhi,0.0887
E30000204,Eastbourne,2014,Rent,hhi,0.0873
E30000205,Evesham,2014,Rent,hhi,0.094
E30000206,Exeter,2014,Rent,hhi,0.0501
E30000208,Folkestone and Dover,2014,Rent,hhi,0.1102
E30000209,Gloucester,2014,Rent,hhi,0.0728
E30000210,Great Yarmouth,2014,Rent,hhi,0.1941
E30000211,Grimsby,2014,Rent,hhi,0.0496
E30000212,Guildford and Aldershot,2014,Rent,hhi,0.0956
E30000214,Harrogate,2014,Rent,hhi,0.0689
E30000215,Hartlepool,2014,Rent,hhi,0.0962
E30000216,Hereford,2014,Rent,hhi,0.0434
E30000218,High Wycombe and Aylesbury,2014,Rent,hhi,0.1022
E30000219,Huddersfield,2014,Rent,hhi,0.0894
E30000220,Hull,2014,Rent,hhi,0.0439
E30000221,Huntingdon,2014,Rent,hhi,0.0777
E30000222,Ipswich,2014,Rent,hhi,0.0708
E30000224,Kettering and Wellingborough,2014,Rent,hhi,0.0528
E30000225,King's Lynn,2014,Rent,hhi,0.0528
E30000226,Kingsbridge and Dartmouth,2014,Rent,hhi,0.1135
E30000228,Leamington Spa,2014,Rent,hhi,0.1045
E30000229,Leeds,2014,Rent,hhi,0.0739
E30000230,Leicester,2014,Rent,hhi,0.044
E30000231,Lincoln,2014,Rent,hhi,0.0482
E30000233,Liverpool,2014,Rent,hhi,0.0827
E30000234,London,2014,Rent,hhi,0.0655
E30000237,Luton,2014,Rent,hhi,0.1054
E30000239,Manchester,2014,Rent,hhi,0.0476
E30000240,Mansfield,2014,Rent,hhi,0.1117
E30000241,Margate and Ramsgate,2014,Rent,hhi,0.1053
E30000242,Medway,2014,Rent,hhi,0.1124
E30000243,Milton Keynes,2014,Rent,hhi,0.0939
E30000244,Newbury,2014,Rent,hhi,0.1169
E30000245,Newcastle,2014,Rent,hhi,0.0723
E30000247,Northampton,2014,Rent,hhi,0.0688
E30000248,Norwich,2014,Rent,hhi,0.0808
E30000249,Nottingham,2014,Rent,hhi,0.0656
E30000250,Oxford,2014,Rent,hhi,0.0652
E30000252,Penzance,2014,Rent,hhi,0.535
E30000253,Plymouth,2014,Rent,hhi,0.0668
E30000254,Portsmouth,2014,Rent,hhi,0.0742
E30000255,Preston,2014,Rent,hhi,0.1079
E30000256,Reading,2014,Rent,hhi,0.0933
E30000257,Redruth and Truro,2014,Rent,hhi,0.0552
E30000260,Scunthorpe,2014,Rent,hhi,0.0562
E30000261,Sheffield,2014,Rent,hhi,0.0491
E30000262,Shrewsbury,2014,Rent,hhi,0.0465
E30000264,Skegness and Louth,2014,Rent,hhi,0.1184
E30000266,Slough and Heathrow,2014,Rent,hhi,0.2784
E30000267,Southampton,2014,Rent,hhi,0.0876
E30000268,Southend,2014,Rent,hhi,0.1827
E30000271,Stafford,2014,Rent,hhi,0.0836
E30000272,Stevenage and Welwyn Garden City,2014,Rent,hhi,0.1509
E30000273,Stoke-on-Trent,2014,Rent,hhi,0.062
E30000275,Sunderland,2014,Rent,hhi,0.1843
E30000276,Swindon,2014,Rent,hhi,0.0518
E30000278,Telford,2014,Rent,hhi,0.1154
E30000279,Torquay and Paignton,2014,Rent,hhi,0.0596
E30000280,Trowbridge,2014,Rent,hhi,0.0532
E30000281,Tunbridge Wells,2014,Rent,hhi,0.1838
E30000283,Wakefield and Castleford,2014,Rent,hhi,0.1338
E30000284,Warrington and Wigan,2014,Rent,hhi,0.0984
E30000285,Weston-super-Mare,2014,Rent,hhi,0.1414
E30000287,Wisbech,2014,Rent,hhi,0.122
E30000288,Wolverhampton and Walsall,2014,Rent,hhi,0.087
E30000289,Worcester and Kidderminster,2014,Rent,hhi,0.0638
E30000291,Worksop and Retford,2014,Rent,hhi,0.0736
E30000292,Worthing,2014,Rent,hhi,0.1331
E30000293,Yeovil,2014,Rent,hhi,0.0448
E30000294,York,2014,Rent,hhi,0.0968
K01000005,Cinderford and Ross-on-Wye,2014,Rent,hhi,0.064
K01000010,Carlisle,2014,Rent,hhi,0.0335
K01000011,Chester,2014,Rent,hhi,0.0601
K01000013,Newport,2014,Rent,hhi,0.1047
S22000013,Western Isles,2014,Rent,hhi,0.2094
S22000035,Orkney Islands,2014,Rent,hhi,0.0859
S22000039,Shetland Islands,2014,Rent,hhi,0.0554
S22000047,Aberdeen,2014,Rent,hhi,0.0525
S22000051,Ayr,2014,Rent,hhi,0.2535
S22000054,Dumbarton and Helensburgh,2014,Rent,hhi,0.229
S22000055,Dumfries,2014,Rent,hhi,0.0788
S22000056,Dundee,2014,Rent,hhi,0.0456
S22000057,Dunfermline and Kirkcaldy,2014,Rent,hhi,0.0724
S22000059,Edinburgh,2014,Rent,hhi,0.0934
S22000060,Elgin,2014,Rent,hhi,0.0595
S22000061,Falkirk and Stirling,2014,Rent,hhi,0.126
S22000063,Galashiels and Peebles,2014,Rent,hhi,0.1059
S22000065,Glasgow,2014,Rent,hhi,0.0933
S22000068,Inverness,2014,Rent,hhi,0.0983
S22000069,Kilmarnock and Irvine,2014,Rent,hhi,0.2034
S22000070,Livingston,2014,Rent,hhi,0.1181
S22000071,Motherwell and Airdrie,2014,Rent,hhi,0.1984
S22000074,Perth,2014,Rent,hhi,0.0842
S22000085,Greenock,2014,Rent,hhi,0.2883
W22000003,Bridgend,2014,Rent,hhi,0.1374
W22000009,Haverfordwest and Milford Haven,2014,Rent,hhi,0.0558
W22000015,Newtown and Welshpool,2014,Rent,hhi,0.0439
W22000021,Aberystwyth,2014,Rent,hhi,0.044
W22000022,Bangor and Holyhead,2014,Rent,hhi,0.0575
W22000024,Cardiff,2014,Rent,hhi,0.0608
W22000026,Colwyn Bay,2014,Rent,hhi,0.0939
W22000028,Llanelli,2014,Rent,hhi,0.0745
W22000029,Merthyr Tydfil,2014,Rent,hhi,0.2037
W22000031,Rhyl,2014,Rent,hhi,0.1119
W22000032,Swansea,2014,Rent,hhi,0.0712
W22000034,Wrexham,2014,Rent,hhi,0.1188
E30000004,Barnsley,2015,Rent,hhi,0.0764
E30000018,Bradford,2015,Rent,hhi,0.0946
E30000029,Halifax,2015,Rent,hhi,0.0731
E30000046,Dorchester and Weymouth,2015,Rent,hhi,0.1626
E30000054,Grantham,2015,Rent,hhi,0.0673
E30000061,Hastings,2015,Rent,hhi,0.315
E30000070,Isle of Wight,2015,Rent,hhi,0.0551
E30000076,Lancaster and Morecambe,2015,Rent,hhi,0.0755
E30000093,Middlesbrough and Stockton,2015,Rent,hhi,0.0439
E30000108,Peterborough,2015,Rent,hhi,0.0677
E30000124,Spalding,2015,Rent,hhi,0.0666
E30000135,Thetford and Mildenhall,2015,Rent,hhi,0.1815
E30000159,Andover,2015,Rent,hhi,0.1224
E30000160,Ashford,2015,Rent,hhi,0.0993
E30000162,Barnstaple,2015,Rent,hhi,0.0534
E30000163,Barrow-in-Furness,2015,Rent,hhi,0.0598
E30000164,Basingstoke,2015,Rent,hhi,0.0836
E30000165,Bath,2015,Rent,hhi,0.1247
E30000166,Bedford,2015,Rent,hhi,0.0847
E30000167,Bideford,2015,Rent,hhi,0.5693
E30000168,Birkenhead,2015,Rent,hhi,0.1498
E30000169,Birmingham,2015,Rent,hhi,0.0748
E30000170,Blackburn,2015,Rent,hhi,0.1184
E30000171,Blackpool,2015,Rent,hhi,0.0841
E30000173,Blyth and Ashington,2015,Rent,hhi,0.1818
E30000174,Boston,2015,Rent,hhi,0.0771
E30000175,Bournemouth,2015,Rent,hhi,0.1156
E30000179,Brighton,2015,Rent,hhi,0.1347
E30000180,Bristol,2015,Rent,hhi,0.056
E30000182,Burnley,2015,Rent,hhi,0.1104
E30000183,Burton upon Trent,2015,Rent,hhi,0.0763
E30000184,Bury St Edmunds,2015,Rent,hhi,0.1225
E30000186,Cambridge,2015,Rent,hhi,0.0847
E30000187,Canterbury,2015,Rent,hhi,0.1423
E30000188,Chelmsford,2015,Rent,hhi,0.0954
E30000189,Cheltenham,2015,Rent,hhi,0.1141
E30000190,Chesterfield,2015,Rent,hhi,0.1037
E30000191,Chichester and Bognor Regis,2015,Rent,hhi,0.1347
E30000192,Clacton,2015,Rent,hhi,0.0945
E30000193,Colchester,2015,Rent,hhi,0.115
E30000195,Coventry,2015,Rent,hhi,0.1026
E30000196,Crawley,2015,Rent,hhi,0.1102
E30000197,Crewe,2015,Rent,hhi,0.196
E30000198,Cromer and Sheringham,2015,Rent,hhi,0.2533
E30000199,Darlington,2015,Rent,hhi,0.097
E30000200,Derby,2015,Rent,hhi,0.0792
E30000201,Doncaster,2015,Rent,hhi,0.0571
E30000202,Dudley,2015,Rent,hhi,0.1375
E30000203,Durham and Bishop Auckland,2015,Rent,hhi,0.0621
E30000204,Eastbourne,2015,Rent,hhi,0.0957
E30000205,Evesham,2015,Rent,hhi,0.0782
E30000206,Exeter,2015,Rent,hhi,0.0515
E30000208,Folkestone and Dover,2015,Rent,hhi,0.0979
E30000209,Gloucester,2015,Rent,hhi,0.0951
E30000210,Great Yarmouth,2015,Rent,hhi,0.1609
E30000211,Grimsby,2015,Rent,hhi,0.0561
E30000212,Guildford and Aldershot,2015,Rent,hhi,0.1088
E30000214,Harrogate,2015,Rent,hhi,0.0717
E30000215,Hartlepool,2015,Rent,hhi,0.1175
E30000216,Hereford,2015,Rent,hhi,0.0444
E30000218,High Wycombe and Aylesbury,2015,Rent,hhi,0.0871
E30000219,Huddersfield,2015,Rent,hhi,0.0986
E30000220,Hull,2015,Rent,hhi,0.043
E30000221,Huntingdon,2015,Rent,hhi,0.0733
E30000222,Ipswich,2015,Rent,hhi,0.0653
E30000224,Kettering and Wellingborough,2015,Rent,hhi,0.0591
E30000225,King's Lynn,2015,Rent,hhi,0.0684
E30000226,Kingsbridge and Dartmouth,2015,Rent,hhi,0.121
E30000228,Leamington Spa,2015,Rent,hhi,0.1104
E30000229,Leeds,2015,Rent,hhi,0.0673
E30000230,Leicester,2015,Rent,hhi,0.0513
E30000231,Lincoln,2015,Rent,hhi,0.038
E30000233,Liverpool,2015,Rent,hhi,0.0844
E30000234,London,2015,Rent,hhi,0.0592
E30000237,Luton,2015,Rent,hhi,0.1405
E30000239,Manchester,2015,Rent,hhi,0.0472
E30000240,Mansfield,2015,Rent,hhi,0.1223
E30000241,Margate and Ramsgate,2015,Rent,hhi,0.0747
E30000242,Medway,2015,Rent,hhi,0.1087
E30000243,Milton Keynes,2015,Rent,hhi,0.1393
E30000244,Newbury,2015,Rent,hhi,0.0945
E30000245,Newcastle,2015,Rent,hhi,0.06
E30000247,Northampton,2015,Rent,hhi,0.0714
E30000248,Norwich,2015,Rent,hhi,0.0741
E30000249,Nottingham,2015,Rent,hhi,0.0696
E30000250,Oxford,2015,Rent,hhi,0.0586
E30000252,Penzance,2015,Rent,hhi,0.54
E30000253,Plymouth,2015,Rent,hhi,0.0577
E30000254,Portsmouth,2015,Rent,hhi,0.0926
E30000255,Preston,2015,Rent,hhi,0.0973
E30000256,Reading,2015,Rent,hhi,0.0719
E30000257,Redruth and Truro,2015,Rent,hhi,0.0467
E30000260,Scunthorpe,2015,Rent,hhi,0.0535
E30000261,Sheffield,2015,Rent,hhi,0.0485
E30000262,Shrewsbury,2015,Rent,hhi,0.0455
E30000264,Skegness and Louth,2015,Rent,hhi,0.0835
E30000266,Slough and Heathrow,2015,Rent,hhi,0.2471
E30000267,Southampton,2015,Rent,hhi,0.072
E30000268,Southend,2015,Rent,hhi,0.1436
E30000271,Stafford,2015,Rent,hhi,0.0715
E30000272,Stevenage and Welwyn Garden City,2015,Rent,hhi,0.1412
E30000273,Stoke-on-Trent,2015,Rent,hhi,0.0641
E30000275,Sunderland,2015,Rent,hhi,0.1214
E30000276,Swindon,2015,Rent,hhi,0.0654
E30000278,Telford,2015,Rent,hhi,0.113
E30000279,Torquay and Paignton,2015,Rent,hhi,0.0779
E30000280,Trowbridge,2015,Rent,hhi,0.0532
E30000281,Tunbridge Wells,2015,Rent,hhi,0.1711
E30000283,Wakefield and Castleford,2015,Rent,hhi,0.1347
E30000284,Warrington and Wigan,2015,Rent,hhi,0.1426
E30000285,Weston-super-Mare,2015,Rent,hhi,0.1603
E30000287,Wisbech,2015,Rent,hhi,0.1936
E30000288,Wolverhampton and Walsall,2015,Rent,hhi,0.0778
E30000289,Worcester and Kidderminster,2015,Rent,hhi,0.0621
E30000291,Worksop and Retford,2015,Rent,hhi,0.097
E30000292,Worthing,2015,Rent,hhi,0.1436
E30000293,Yeovil,2015,Rent,hhi,0.057
E30000294,York,2015,Rent,hhi,0.0712
K01000005,Cinderford and Ross-on-Wye,2015,Rent,hhi,0.0803
K01000010,Carlisle,2015,Rent,hhi,0.0391
K01000011,Chester,2015,Rent,hhi,0.0631
K01000013,Newport,2015,Rent,hhi,0.1239
S22000013,Western Isles,2015,Rent,hhi,0.2276
S22000035,Orkney Islands,2015,Rent,hhi,0.0663
S22000039,Shetland Islands,2015,Rent,hhi,0.0965
S22000047,Aberdeen,2015,Rent,hhi,0.0743
S22000051,Ayr,2015,Rent,hhi,0.2009
S22000054,Dumbarton and Helensburgh,2015,Rent,hhi,0.2843
S22000055,Dumfries,2015,Rent,hhi,0.0786
S22000056,Dundee,2015,Rent,hhi,0.0604
S22000057,Dunfermline and Kirkcaldy,2015,Rent,hhi,0.1013
S22000059,Edinburgh,2015,Rent,hhi,0.0853
S22000060,Elgin,2015,Rent,hhi,0.0561
S22000061,Falkirk and Stirling,2015,Rent,hhi,0.1386
S22000063,Galashiels and Peebles,2015,Rent,hhi,0.1082
S22000065,Glasgow,2015,Rent,hhi,0.1059
S22000068,Inverness,2015,Rent,hhi,0.0918
S22000069,Kilmarnock and Irvine,2015,Rent,hhi,0.1982
S22000070,Livingston,2015,Rent,hhi,0.1065
S22000071,Motherwell and Airdrie,2015,Rent,hhi,0.3781
S22000074,Perth,2015,Rent,hhi,0.1001
S22000085,Greenock,2015,Rent,hhi,0.2833
W22000003,Bridgend,2015,Rent,hhi,0.148
W22000009,Haverfordwest and Milford Haven,2015,Rent,hhi,0.0488
W22000015,Newtown and Welshpool,2015,Rent,hhi,0.0686
W22000021,Aberystwyth,2015,Rent,hhi,0.042
W22000022,Bangor and Holyhead,2015,Rent,hhi,0.0496
W22000024,Cardiff,2015,Rent,hhi,0.0648
W22000026,Colwyn Bay,2015,Rent,hhi,0.1171
W22000028,Llanelli,2015,Rent,hhi,0.0648
W22000029,Merthyr Tydfil,2015,Rent,hhi,0.224
W22000031,Rhyl,2015,Rent,hhi,0.1059
W22000032,Swansea,2015,Rent,hhi,0.075
W22000034,Wrexham,2015,Rent,hhi,0.1168
E30000004,Barnsley,2016,Rent,hhi,0.0934
E30000018,Bradford,2016,Rent,hhi,0.1127
E30000029,Halifax,2016,Rent,hhi,0.1238
E30000046,Dorchester and Weymouth,2016,Rent,hhi,0.1343
E30000054,Grantham,2016,Rent,hhi,0.0672
E30000061,Hastings,2016,Rent,hhi,0.0789
E30000070,Isle of Wight,2016,Rent,hhi,0.0433
E30000076,Lancaster and Morecambe,2016,Rent,hhi,0.0696
E30000093,Middlesbrough and Stockton,2016,Rent,hhi,0.0592
E30000108,Peterborough,2016,Rent,hhi,0.0708
E30000124,Spalding,2016,Rent,hhi,0.1015
E30000135,Thetford and Mildenhall,2016,Rent,hhi,0.2024
E30000159,Andover,2016,Rent,hhi,0.112
E30000160,Ashford,2016,Rent,hhi,0.0807
E30000162,Barnstaple,2016,Rent,hhi,0.0714
E30000163,Barrow-in-Furness,2016,Rent,hhi,0.0528
E30000164,Basingstoke,2016,Rent,hhi,0.0815
